r,obs,theo,lo,hi,fonction,nsim
69166.66666666667,40694730318.521416,15029466521.236172,13335121015.681324,16650400229.424498,K,39
69583.33333333334,41050716468.63075,15211089846.521835,13554861710.38417,16850477418.252884,K,39
70000,41211897195.869545,15393804002.589987,13705541043.894693,17010465196.030209,K,39
70416.66666666667,41576480387.50834,15577608989.44064,13868776988.531094,17194104963.240536,K,39
70833.33333333334,41988558842.48634,15762504807.073793,13982855870.380749,17403105684.489967,K,39
71250,42259222138.3574,15948491455.489433,14108089160.910585,17583497941.994225,K,39
71666.66666666667,42916567836.195694,16135568934.687578,14284168025.692478,17735703909.263447,K,39
72083.33333333334,43603200369.22977,16323737244.668219,14449254223.206167,17963142813.939537,K,39
72500,43890996586.453865,16512996385.43135,14574996674.2822,18146785382.38982,K,39
72916.66666666667,44181560074.99744,16703346356.976984,14752260147.347795,18422249235.065247,K,39
73333.33333333334,44536879307.38548,16894787159.305115,14916165294.033796,18673549591.89195,K,39
73750,45183466602.02815,17087318792.415733,15082195629.007458,18947373388.288048,K,39
74166.66666666667,45956284493.83466,17280941256.308857,15288073244.374798,19213933226.326992,K,39
74583.33333333334,46388865122.085846,17475654550.984478,15617431094.915573,19457764866.255,K,39
75000,46680857046.15539,17671458676.442585,15817825848.058203,19628447014.204605,K,39
75416.66666666667,47032328806.609474,17868353632.683197,15950641084.059166,19781760333.00865,K,39
75833.33333333334,47682425038.943115,18066339419.706306,16185802178.390282,19972817453.609776,K,39
76250,48169673220.78869,18265416037.511906,16373931053.855175,20117346306.98191,K,39
76666.66666666667,48513703309.54389,18465583486.10001,16571624464.585302,20434694075.24355,K,39
77083.33333333334,48899563088.45569,18666841765.470608,16762066839.651686,20667721871.93549,K,39
77500,49161918891.94602,18869190875.623695,17041313813.951765,20880269452.401035,K,39
77916.66666666667,49511135363.9488,19072630816.559288,17178910211.319159,21045328406.222282,K,39
78333.33333333334,49661024667.49878,19277161588.277374,17337146068.291664,21309729729.518623,K,39
78750,49989350155.035706,19482783190.77795,17531563146.62011,21579215693.647587,K,39
79166.66666666667,50406234727.26339,19689495624.06103,17553095969.71549,21765182174.626354,K,39
79583.33333333334,50696219833.985374,19897298888.12661,17638201889.568653,22042380249.49188,K,39
80000,51014634853.13109,20106192982.974674,17872243169.16486,22328882426.407288,K,39
80416.66666666667,51209506273.78627,20316177908.605247,18099192288.773304,22452300107.92157,K,39
80833.33333333334,51473224303.637566,20527253665.018314,18311070568.40775,22789188267.43563,K,39
81250,51740285923.07896,20739420252.213867,18569579799.961742,23115710637.426178,K,39
81666.66666666667,51955679996.63807,20952677670.19193,18736951430.314484,23380038270.275673,K,39
82083.33333333334,52196835296.55507,21167025918.952484,18852567019.548973,23550568149.14414,K,39
82500,52366991346.86983,21382464998.49553,19011538454.746395,23755417045.299824,K,39
82916.66666666667,52458266277.78733,21598994908.82108,19253723657.991573,23913190459.370888,K,39
83333.33333333334,52694219347.74252,21816615649.929123,19347685222.003883,24139332352.872746,K,39
83750,52947868897.94435,22035327221.819656,19590728089.276867,24395655860.067997,K,39
84166.66666666667,53065845432.92194,22255129624.4927,19731944785.569202,24622650118.353806,K,39
84583.33333333334,53437471518.101364,22476022857.94823,19909746079.33375,24815233658.75318,K,39
85000,53967921927.78825,22698006922.186256,20094860354.20433,25036975867.502182,K,39
85416.66666666667,54145838153.92382,22921081817.206783,20262254117.094334,25369327514.28736,K,39
85833.33333333334,54388990329.642426,23145247543.009808,20472543170.04767,25600829345.665718,K,39
86250,54703308995.81526,23370504099.59532,20649686364.372913,25952189335.27082,K,39
86666.66666666667,55004965155.80367,23596851486.963337,20898103643.944317,26210775915.46114,K,39
87083.33333333334,55243469069.75838,23824289705.113853,21173137060.612656,26430849600.729492,K,39
87500,55523711168.65516,24052818754.046852,21360717455.391064,26727466955.654976,K,39
87916.66666666667,55923205224.52929,24282438633.76236,21626456347.993805,27009507264.93253,K,39
88333.33333333334,56215372519.1238,24513149344.260365,21829668442.337082,27274956967.781986,K,39
88750,56676760933.10302,24744950885.540855,22001617137.55062,27553483294.448032,K,39
89166.66666666667,56934546073.79727,24977843257.60385,22157934133.19929,27771407822.63369,K,39
89583.33333333334,57246286243.93915,25211826460.44934,22328858682.57927,27995446758.980278,K,39
90000,57552031410.809074,25446900494.077324,22555728321.084404,28250077137.174812,K,39
90416.66666666667,57815811554.775284,25683065358.48781,22801839911.429016,28496049009.15254,K,39
90833.33333333334,58185994816.92359,25920321053.680794,23019053639.158264,28740138671.97994,K,39
91250,58469332790.57568,26158667579.65626,23148510531.329277,28990025615.270336,K,39
91666.66666666667,58627819843.2579,26398104936.414238,23350786925.346485,29231110716.075253,K,39
92083.33333333334,58904504148.96309,26638633123.95471,23569476603.906803,29552394759.27451,K,39
92500,59147305130.64127,26880252142.277668,23815675872.053463,29750096088.945866,K,39
92916.66666666667,59566352510.1874,27122961991.38313,23920886206.78664,30034195420.465588,K,39
93333.33333333334,59882403693.918106,27366762671.27109,24160830594.83684,30334799581.900642,K,39
93750,59934046044.2009,27611654181.94154,24355624659.1555,30692071927.11481,K,39
94166.66666666667,60239418640.24601,27857636523.394497,24590529887.125984,30887676093.510094,K,39
94583.33333333334,60501166579.71325,28104709695.629948,24804882483.771084,31047715866.015327,K,39
95000,60831467550.94572,28352873698.647884,25017301072.025402,31327489097.9504,K,39
95416.66666666667,61149304334.5845,28602128532.448326,25354205333.699776,31634362795.39723,K,39
95833.33333333334,61373659711.270714,28852474197.03127,25578808174.816025,31966327994.561783,K,39
96250,61722656963.89369,29103910692.396694,25737770966.503487,32210298966.855465,K,39
96666.66666666667,62305251505.0266,29356438018.544624,25972779358.8253,32489649889.967964,K,39
97083.33333333334,62612359172.64015,29610056175.47505,26207787751.14711,32647355435.38396,K,39
97500,62932001847.09507,29864765163.18797,26318510912.73198,32878144917.827446,K,39
97916.66666666667,63207771997.6052,30120564981.683395,26622860444.067345,33171489719.568485,K,39
98333.33333333334,63695025620.68186,30377455630.96131,26793404728.7731,33479311762.92285,K,39
98750,64092134637.41645,30635437111.021717,26976874475.05656,33916598745.555916,K,39
99166.66666666667,64580931568.88878,30894509421.864628,27203695478.226517,34211653976.05227,K,39
99583.33333333334,64954964646.59217,31154672563.49004,27490249989.644,34440321779.68694,K,39
100000,65297300005.846115,31415926535.89793,27706162449.247494,34735377010.1833,K,39
0,0,0,0,0,L,39
416.6666666666667,4803.998946700627,416.6666666666667,0,1377.7105307232903,L,39
833.3333333333334,7595.789274311908,833.3333333333334,0,1377.7105307232903,L,39
1250,11697.09270359752,1250,0,1948.3769175731118,L,39
1666.6666666666667,15619.594082491636,1666.6666666666667,0,2629.5725033516646,L,39
2083.3333333333335,18715.807687410022,2083.3333333333335,0,3145.0335318519706,L,39
2500,22255.376224929318,2500,1192.920409417619,3499.692836253477,L,39
2916.666666666667,25538.282499031968,2916.666666666667,1311.6672315651256,3499.692836253477,L,39
3333.3333333333335,28768.7928756057,3333.3333333333335,1293.1586560123176,4170.058836516142,L,39
3750,31380.00148234984,3750,1963.3703767865566,5221.097059007744,L,39
4166.666666666667,33247.782655180934,4166.666666666667,2407.724552729335,5425.418559843097,L,39
4583.333333333334,35827.67681705334,4583.333333333334,2407.724552729335,5775.799115512525,L,39
5000,38295.59724632224,5000,3310.702792505611,6033.935317595819,L,39
5416.666666666667,40516.171836821704,5416.666666666667,3548.516031842958,6632.756111059007,L,39
5833.333333333334,41164.34197461454,5833.333333333334,3943.955066212658,7143.696956716256,L,39
6250,42900.15917598567,6250,4159.450092158239,7620.456599837283,L,39
6666.666666666667,44650.19926946461,6666.666666666667,4921.527719805839,8069.096068991254,L,39
7083.333333333334,43704.69937232852,7083.333333333334,4844.851365935087,8357.76292925273,L,39
7500,45244.93746601723,7500,5529.879004981193,8513.245238223306,L,39
7916.666666666667,46584.74901154977,7916.666666666667,6270.786506117817,9117.756488366598,L,39
8333.333333333334,46670.23249114396,8333.333333333334,6680.077206518659,9510.083773397157,L,39
8750,46572.28194289847,8750,6965.176190026049,10172.423650820881,L,39
9166.666666666668,47712.0264861783,9166.666666666668,7367.779474432947,10521.342243531959,L,39
9583.333333333334,48633.25173202897,9583.333333333334,7444.866490336588,11025.037446834885,L,39
10000,48531.17984771194,10000,8239.172174182304,11258.80982126577,L,39
10416.666666666668,49315.93702178199,10416.666666666668,8560.16189693668,11778.620338387449,L,39
10833.333333333334,50113.98135273936,10833.333333333334,9104.334518948453,12308.459817298582,L,39
11250,49535.99042462619,11250,9490.645236732815,13019.436203103434,L,39
11666.666666666668,50123.194140336214,11666.666666666668,9958.071152481749,13464.673083340422,L,39
12083.333333333334,50730.046756910684,12083.333333333334,10385.559449873615,13837.524508500619,L,39
12500,50578.361416773194,12500,10835.628315619071,14275.021004747687,L,39
12916.666666666668,51131.91682965822,12916.666666666668,11169.110016307752,14941.714573589566,L,39
13333.333333333334,51738.9336971264,13333.333333333334,11602.950122308192,15337.590134856695,L,39
13750,52113.5012621482,13749.999999999998,12124.51191589627,15784.667448113272,L,39
14166.666666666668,52619.522048957515,14166.666666666668,12549.872709163968,16293.299262846922,L,39
14583.333333333334,53019.21451186021,14583.333333333334,12879.706594862517,16451.611862599842,L,39
15000,53704.86011660133,15000,13602.176204720316,16919.91270941351,L,39
15416.666666666668,54053.97447614126,15416.666666666668,13892.832406418713,17337.556468743944,L,39
15833.333333333334,54356.792494319634,15833.333333333334,14409.080555547029,17471.439201866317,L,39
16250,54769.79287997836,16250,14783.206386377553,17975.84569221685,L,39
16666.666666666668,55157.518252563736,16666.666666666668,15507.926805403678,18255.224050722856,L,39
17083.333333333336,55586.588812465714,17083.333333333336,15645.165095716986,18780.812808329447,L,39
17500,56014.39824320804,17500,16099.161105613939,19133.124266779083,L,39
17916.666666666668,56281.31656060619,17916.666666666668,16356.539016391387,19709.40160970009,L,39
18333.333333333336,56622.64842898146,18333.333333333336,16759.344215820725,20106.428366897275,L,39
18750,57063.5295927295,18750,17235.67036680181,20458.856085846484,L,39
19166.666666666668,57309.12777604698,19166.666666666668,17728.74674099668,20697.223498974876,L,39
19583.333333333336,57506.72982089325,19583.333333333336,18262.532985831494,21191.441693287237,L,39
20000,57806.53885088621,20000,18548.621731077303,21627.98413104909,L,39
20416.666666666668,58206.97556245891,20416.666666666668,18877.63732950151,22212.707495127932,L,39
20833.333333333336,58787.2902082353,20833.333333333336,19236.91085087038,22818.45775830023,L,39
21250,58888.592107181816,21250,19764.047103828536,23144.696559236123,L,39
21666.666666666668,59035.63001923387,21666.666666666668,20205.231755417288,23558.027373519984,L,39
22083.333333333336,59402.08432717664,22083.333333333336,20679.094092210555,23876.78887748803,L,39
22500,59815.87268277894,22500,21073.631737609852,24179.98967079709,L,39
22916.666666666668,60144.132985399796,22916.666666666668,21498.29469329946,24850.892019684023,L,39
23333.333333333336,60624.17057480669,23333.333333333336,21609.614290202484,25156.357822749582,L,39
23750,61034.24652683659,23750,22095.56418180087,25476.409237868866,L,39
24166.666666666668,61576.538676392884,24166.666666666668,22415.282870338604,26035.45186466092,L,39
24583.333333333336,62183.21873228496,24583.333333333336,22930.64405280059,26242.166941779364,L,39
25000,62740.05491519895,25000,23269.709196381024,26731.25111052538,L,39
25416.666666666668,63291.992302479804,25416.666666666668,23774.201915221154,27180.871700035117,L,39
25833.333333333336,63691.97315468155,25833.333333333336,24043.398576295087,27513.226582956613,L,39
26250,64106.683817921425,26250,24372.617950628242,27818.286606730697,L,39
26666.666666666668,64611.84238913973,26666.666666666668,24596.43687405836,28305.435322083547,L,39
27083.333333333336,65117.54632783026,27083.333333333336,25301.150395618046,28810.22203803232,L,39
27500,65528.38665785916,27499.999999999996,25761.370413711724,29130.087586139234,L,39
27916.666666666668,65902.74039336,27916.666666666668,26422.317894992506,29334.923586382436,L,39
28333.333333333336,66173.66749826641,28333.333333333336,26624.103482747523,29764.490896576306,L,39
28750,66759.91901040399,28750,26823.350231267974,30389.02431145806,L,39
29166.666666666668,67024.79007883059,29166.666666666668,27357.389436367383,30747.990507384045,L,39
29583.333333333336,67411.10330725224,29583.333333333336,27774.079070398522,31102.814050853503,L,39
30000,67861.79541091822,30000,28278.71471495266,31575.228345985703,L,39
30416.666666666668,68333.44296829084,30416.666666666668,28765.654015429816,31998.52945392771,L,39
30833.333333333336,68836.21245249384,30833.333333333336,29225.601359218275,32515.153261853222,L,39
31250,69360.9372997872,31250,29666.967487521317,32758.897984610045,L,39
31666.666666666668,69832.3638699438,31666.666666666668,29989.73502921744,33249.89967840692,L,39
32083.333333333336,70467.68456328563,32083.333333333336,30183.072150855125,33714.89367838928,L,39
32500,70950.0623273217,32500,30664.17078339388,34092.17891690871,L,39
32916.66666666667,71427.34435974188,32916.66666666667,31236.69906048763,34353.84615303536,L,39
33333.333333333336,71951.1824127119,33333.333333333336,31623.31922241212,34864.76786622781,L,39
33750,72449.34473862809,33750,32121.646607715338,35383.50640083964,L,39
34166.66666666667,72884.8746947603,34166.66666666667,32530.52360675881,35952.101803942896,L,39
34583.333333333336,73374.80766767482,34583.333333333336,33004.91123181781,36382.64469288299,L,39
35000,74026.45687289523,35000,33303.39101263221,36696.02695840669,L,39
35416.66666666667,74757.49629603971,35416.66666666667,33719.812728795325,37184.31916518777,L,39
35833.333333333336,75314.95518001077,35833.333333333336,34226.16109024048,37485.7999775169,L,39
36250,75792.45335478614,36250,34804.89591656566,37845.50349964767,L,39
36666.66666666667,76281.96836797666,36666.66666666667,35251.37764179098,38200.65900643557,L,39
37083.333333333336,76784.52210179083,37083.333333333336,35708.439535046266,38644.69915002551,L,39
37500,77421.28703650391,37500,36026.367137039626,39078.85046393179,L,39
37916.66666666667,77874.06006884789,37916.66666666667,36227.6704907456,39487.157279749765,L,39
38333.333333333336,78227.52368044443,38333.333333333336,36632.833501598434,40049.36731919296,L,39
38750,78640.11896676908,38750,36909.31163899233,40642.22821097471,L,39
39166.66666666667,78959.53587439583,39166.66666666667,37350.83704022035,40968.36426120021,L,39
39583.333333333336,79396.63593496621,39583.333333333336,37721.40621425039,41305.79805762415,L,39
40000,79807.69255215753,40000,38257.39616220225,41748.784181484494,L,39
40416.66666666667,80203.46429253832,40416.66666666667,38680.40538565954,42208.80727351813,L,39
40833.333333333336,80769.64138180327,40833.333333333336,39047.5161675248,42684.16713437432,L,39
41250,81123.25827541799,41250,39427.769905554545,43030.04323649437,L,39
41666.66666666667,81584.56720716739,41666.66666666667,39768.67619407024,43409.87485101528,L,39
42083.333333333336,82235.18139986527,42083.333333333336,39941.65151156268,44039.54330544683,L,39
42500,82656.3830355994,42500,40145.43068842692,44463.611886046194,L,39
42916.66666666667,82982.50624570243,42916.66666666667,40670.861080178016,44842.705767492604,L,39
43333.333333333336,83607.15893178638,43333.333333333336,40930.613440402565,45195.198170807336,L,39
43750,83992.26994692703,43750,41226.37212423148,45606.287251734524,L,39
44166.66666666667,84352.67117204047,44166.66666666667,41575.528663802994,45952.4062105085,L,39
44583.333333333336,85144.28152091472,44583.333333333336,41889.282774195446,46317.0998942049,L,39
45000,85503.78374697769,45000,42482.29040575316,46657.36414273378,L,39
45416.66666666667,86157.71282824589,45416.66666666667,42971.88785503779,47403.14251828525,L,39
45833.333333333336,86969.14090345171,45833.333333333336,43322.19559074772,47972.79750130143,L,39
46250,87647.65805449753,46250,43755.341690336616,48544.79851566533,L,39
46666.66666666667,88117.67142397189,46666.66666666667,44132.99385490412,48958.61355373526,L,39
47083.333333333336,88629.37185839468,47083.333333333336,44705.45189648066,49384.15789480505,L,39
47500,89008.0344895511,47500,45128.2767200634,49783.702903212834,L,39
47916.66666666667,89608.59576878077,47916.66666666667,45658.71259308661,50411.19856454638,L,39
48333.333333333336,90152.69915209987,48333.333333333336,46048.31356651279,50764.08126228658,L,39
48750,90604.44425139252,48750,46415.85059624614,51135.84519587849,L,39
49166.66666666667,91085.76223353138,49166.66666666667,46900.66824086337,51570.03207217081,L,39
49583.333333333336,91730.44069273425,49583.333333333336,47486.6354188314,51843.35142937076,L,39
50000,92220.5706202116,50000,47884.29736834733,52411.44333205989,L,39
50416.66666666667,92666.87143363291,50416.66666666667,48169.38502690851,52784.48991006407,L,39
50833.333333333336,93324.65321841823,50833.333333333336,48570.25069482694,53148.30060791253,L,39
51250,93735.95822239746,51250,49108.75808883322,53558.907833511534,L,39
51666.66666666667,94184.56661179003,51666.66666666667,49459.2289214247,53969.55002546854,L,39
52083.333333333336,94694.21023977669,52083.333333333336,49878.245841906566,54282.71997924923,L,39
52500,95221.38637779884,52500,50340.10168525485,54669.56750886847,L,39
52916.66666666667,95643.28549329734,52916.66666666667,50817.66531813575,55079.612684590495,L,39
53333.333333333336,96036.34682704051,53333.333333333336,51229.15110712417,55494.44265954404,L,39
53750,96494.12242825671,53750.00000000001,51637.357968113225,55812.32695770244,L,39
54166.66666666667,96970.1191157199,54166.66666666667,51993.90200951414,56155.20491189023,L,39
54583.333333333336,97359.39667509713,54583.333333333336,52212.765655615,56541.986615809474,L,39
55000,97644.85505338527,54999.99999999999,52498.37675370697,57153.01004071821,L,39
55416.66666666667,98075.123125536,55416.66666666667,52887.182069168506,57533.08412105538,L,39
55833.333333333336,98438.28486252615,55833.333333333336,53237.73922724568,58051.623014853605,L,39
56250,98951.68447534941,56250,53591.68675962763,58612.070022374035,L,39
56666.66666666667,99390.6563225387,56666.66666666667,54049.87423686535,59015.1223399572,L,39
57083.333333333336,99877.72789277423,57083.333333333336,54370.22351778118,59559.71100365794,L,39
57500,100338.77844646605,57500,54859.385420334525,59829.71797624595,L,39
57916.66666666667,100937.1197471907,57916.66666666667,55222.69657894531,60183.56853895744,L,39
58333.333333333336,101351.41297140803,58333.333333333336,55710.39181341055,60689.32170381875,L,39
58750,101721.41374382368,58750.00000000001,56273.03238374991,61161.44925879426,L,39
59166.66666666667,102111.30177230081,59166.66666666667,56417.51950222083,61634.62603958382,L,39
59583.333333333336,102938.29245753503,59583.333333333336,56790.60596082682,62179.722758210606,L,39
60000,103748.68995086638,60000,57055.93559189279,62572.52034466187,L,39
60416.66666666667,104110.66698263069,60416.66666666667,57471.030679828924,62904.76615110903,L,39
60833.333333333336,104712.78644786269,60833.333333333336,57752.20902446923,63372.81914520845,L,39
61250,105122.29118725573,61250,57973.22861912255,63821.18949670547,L,39
61666.66666666667,105921.24526614264,61666.66666666667,58431.92150050041,64394.7431225681,L,39
62083.333333333336,106278.72315298687,62083.333333333336,58832.81638293743,65066.2785195129,L,39
62500,106664.18019436185,62500,59182.8411848537,65495.12290852436,L,39
62916.66666666667,107076.64406086934,62916.66666666667,59444.00723440508,65962.11722149259,L,39
63333.333333333336,107820.0982445128,63333.333333333336,59797.75272504546,66402.71984417643,L,39
63750,108215.82152396736,63750,60170.70622116762,66902.30119434145,L,39
64166.66666666667,108589.01705796915,64166.66666666667,60784.32992234922,67465.23082694782,L,39
64583.333333333336,109023.9641480289,64583.333333333336,61304.36898685582,67846.42598771556,L,39
65000,109359.50932965442,65000,61534.5531610229,68351.37929116124,L,39
65416.66666666667,109707.9442574216,65416.66666666667,62036.25315024495,68772.49816427597,L,39
65833.33333333334,110083.01524642944,65833.33333333334,62428.90978226221,69263.29887847498,L,39
66250,110663.08892022954,66250,62950.87276824764,69709.72681597152,L,39
66666.66666666667,111191.26349998772,66666.66666666667,63350.89409770929,70219.4318255254,L,39
67083.33333333334,111789.10021968622,67083.33333333334,63686.813461640224,70736.6676169871,L,39
67500,112165.37825256037,67500,64020.970273937106,71161.11377078385,L,39
67916.66666666667,112512.66182011775,67916.66666666667,64388.17427503301,71549.82348753877,L,39
68333.33333333334,112930.21323589646,68333.33333333334,64961.06091313652,71980.48454376058,L,39
68750,113391.6157323919,68750,65344.87625059938,72331.93239234836,L,39
69166.66666666667,113813.59750033652,69166.66666666667,65550.37493186476,72819.3012449625,L,39
69583.33333333334,114310.31837455845,69583.33333333334,65847.78945163147,73287.9478471496,L,39
70000,114534.51141832893,70000,66237.8686272187,73764.86937848931,L,39
70416.66666666667,115040.01364773209,70416.66666666667,66761.71522594089,74165.03361760905,L,39
70833.33333333334,115608.70808971625,70833.33333333334,67262.43530951472,74702.39054739138,L,39
71250,115980.72335123656,71250,67546.3388862926,75147.06782574469,L,39
71666.66666666667,116879.28740088375,71666.66666666667,68273.0631969046,75594.94703588421,L,39
72083.33333333334,117810.56721185306,72083.33333333334,68607.03702776598,76029.61758821605,L,39
72500,118198.72303847987,72500,69109.63135680725,76453.75779864255,L,39
72916.66666666667,118589.32228027422,72916.66666666667,69550.29234448027,76837.3532209141,L,39
73333.33333333334,119065.22995112845,73333.33333333334,69767.10518231796,77228.8755025431,L,39
73750,119926.41123405923,73750,70048.57463375377,77766.23013070981,L,39
74166.66666666667,120947.6733412529,74166.66666666667,70505.40198784675,78526.62965935805,L,39
74583.33333333334,121515.57257078767,74583.33333333334,70886.27748951438,79123.96092410968,L,39
75000,121897.40888683207,75000,71072.72105734474,79530.97700006212,L,39
75416.66666666667,122355.44625961887,75416.66666666667,71729.62531761354,80013.78718514091,L,39
75833.33333333334,123198.16267750552,75833.33333333334,72079.24375937808,80266.46293151569,L,39
76250,123826.01988443155,76250,72475.28310888728,80821.65682943616,L,39
76666.66666666667,124267.41881448695,76666.66666666667,73057.7926388259,81269.31031358539,L,39
77083.33333333334,124760.62824915328,77083.33333333334,73421.4994483215,81645.37008804186,L,39
77500,125094.86323215709,77500,73905.91349309709,81957.90933246235,L,39
77916.66666666667,125538.37605500876,77916.66666666667,74289.56348407004,82341.7406385994,L,39
78333.33333333334,125728.258994078,78333.33333333334,74690.61483946053,82754.69077444555,L,39
78750,126143.1899004107,78750,75218.99975072416,83206.5688412388,L,39
79166.66666666667,126668.08137407248,79166.66666666667,75488.37505312449,83692.72361154605,L,39
79583.33333333334,127031.91711260723,79583.33333333334,75821.07099189497,84375.77188231805,L,39
80000,127430.22645278394,80000,76348.11230452503,84725.49619533907,L,39
80416.66666666667,127673.38059884301,80416.66666666667,76655.0487316376,85282.51367356106,L,39
80833.33333333334,128001.70377617479,80833.33333333334,77135.67757785817,85711.94518321699,L,39
81250,128333.3336405318,81250,77589.54212761346,86027.53153506716,L,39
81666.66666666667,128600.18112868782,81666.66666666667,78054.3999310992,86372.2802023729,L,39
82083.33333333334,128898.28820585832,82083.33333333334,78429.64422280139,86849.11440871267,L,39
82500,129108.21451561355,82500,78698.89386465673,87152.11258834745,L,39
82916.66666666667,129220.68243234699,82916.66666666667,79062.35881100502,87634.73065324564,L,39
83333.33333333334,129510.96850507922,83333.33333333334,79344.7252769883,88103.58979024155,L,39
83750,129822.30210013586,83750,79654.17228653785,88523.65696595743,L,39
84166.66666666667,129966.85431293632,84166.66666666667,80056.89642955194,89034.76188292257,L,39
84583.33333333334,130421.14658626645,84583.33333333334,80596.19734460572,89368.68787686997,L,39
85000,131066.86494461512,85000,80887.53125387423,89777.2439680442,L,39
85416.66666666667,131282.7314619156,85416.66666666667,81114.18677698453,90183.5280542969,L,39
85833.33333333334,131577.17629391418,85833.33333333334,81523.39376065278,90604.68686302235,L,39
86250,131956.82650145347,86250,82042.52224358947,91028.39417651828,L,39
86666.66666666667,132320.1579438569,86666.66666666667,82293.88715605221,91592.2438185691,L,39
87083.33333333334,132606.72061397397,87083.33333333334,82474.95203315314,92033.39480433096,L,39
87500,132942.64245379018,87500,82857.39897068025,92378.60886909586,L,39
87916.66666666667,133420.0475567772,87916.66666666667,83149.61675209072,92965.01722185497,L,39
88333.33333333334,133768.1158884347,88333.33333333334,83605.47177134587,93407.42300397882,L,39
88750,134315.94589579428,88750,83785.87409503764,93747.85208630565,L,39
89166.66666666667,134621.05660213856,89166.66666666667,84138.97927251202,94449.88831014931,L,39
89583.33333333334,134989.10644475342,89583.33333333334,84743.04013936318,94999.19762327627,L,39
90000,135349.10626975188,90000,85118.79775264552,95371.90224667732,L,39
90416.66666666667,135658.92670821192,90416.66666666667,85511.20282070551,95737.00231429136,L,39
90833.33333333334,136092.5324463675,90833.33333333334,85940.83809682785,96070.45850106793,L,39
91250,136423.48282392707,91250,86271.5822056602,96543.39265536785,L,39
91666.66666666667,136608.25253809232,91666.66666666667,86928.9102679686,96894.07812771309,L,39
92083.33333333334,136930.22314802918,92083.33333333334,87265.48417209217,97512.53932559375,L,39
92500,137212.14218943004,92500,87610.60669809944,97901.57355774438,L,39
92916.66666666667,137697.34524638194,92916.66666666667,88154.0929144752,98497.08740450187,L,39
93333.33333333334,138062.16391257555,93333.33333333334,88781.53209888296,98793.49820820145,L,39
93750,138121.68321760223,93750,89173.24923379689,99424.30442042937,L,39
94166.66666666667,138473.11107631846,94166.66666666667,89444.77351307032,99808.08848422128,L,39
94583.33333333334,138773.6266297566,94583.33333333334,90011.09206369212,100268.64565593269,L,39
95000,139151.92241767445,95000,90301.73244567656,100639.47013665318,L,39
95416.66666666667,139514.9744757156,95416.66666666667,90902.33429496983,101136.54021538503,L,39
95833.33333333334,139770.6787469292,95833.33333333334,91406.20746137355,101661.62529177124,L,39
96250,140167.51375813925,96250,91447.18402117018,101919.53274740033,L,39
96666.66666666667,140827.474291125,96666.66666666667,91885.78214425448,102150.51863342753,L,39
97083.33333333334,141174.12270647092,97083.33333333334,92256.66960590956,102579.3149106549,L,39
97500,141534.01833222617,97500,92683.47948085894,103045.05766828645,L,39
97916.66666666667,141843.7827699498,97916.66666666667,93020.59137548368,103470.1469039334,L,39
98333.33333333334,142389.45310588446,98333.33333333334,93412.61654790591,103960.68904416615,L,39
98750,142832.62961141695,98750,93661.19035546332,104267.30188040061,L,39
99166.66666666667,143376.24969755684,99166.66666666667,93977.85585542701,104620.70280840453,L,39
99583.33333333334,143790.8460359313,99583.33333333334,94298.58091782406,104958.46130177527,L,39
100000,144169.26209483668,100000,94669.06245920136,105354.00256148182,L,39
