NAME_1,date,annee,mois,t2m_c
Ouest,1955-05-01,1955,5,21.288
Ouest,1955-06-01,1955,6,20.182
Ouest,1955-07-01,1955,7,19.49
Ouest,1955-08-01,1955,8,19.71
Ouest,1955-09-01,1955,9,20.102
Ouest,1955-10-01,1955,10,20.313
Ouest,1955-11-01,1955,11,21.299
Ouest,1955-12-01,1955,12,21.874
Ouest,1956-01-01,1956,1,22.669
Ouest,1956-02-01,1956,2,23.381
Ouest,1956-03-01,1956,3,21.859
Ouest,1956-04-01,1956,4,21.753
Ouest,1956-05-01,1956,5,21.43
Ouest,1956-06-01,1956,6,20.272
Ouest,1956-07-01,1956,7,19.383
Ouest,1956-08-01,1956,8,19.874
Ouest,1956-09-01,1956,9,19.919
Ouest,1956-10-01,1956,10,20.124
Ouest,1956-11-01,1956,11,20.685
Ouest,1956-12-01,1956,12,21.006
Ouest,1957-01-01,1957,1,22.013
Ouest,1957-02-01,1957,2,22.682
Ouest,1957-03-01,1957,3,23.012
Ouest,1957-04-01,1957,4,21.786
Ouest,1957-05-01,1957,5,21.635
Ouest,1957-06-01,1957,6,20.634
Ouest,1957-07-01,1957,7,20.043
Ouest,1957-08-01,1957,8,19.968
Ouest,1957-09-01,1957,9,20.424
Ouest,1957-10-01,1957,10,20.329
Ouest,1957-11-01,1957,11,21.059
Ouest,1957-12-01,1957,12,21.899
Ouest,1958-01-01,1958,1,23.711
Ouest,1958-02-01,1958,2,24.266
Ouest,1958-03-01,1958,3,24.594
Ouest,1958-04-01,1958,4,22.519
Ouest,1958-05-01,1958,5,21.539
Ouest,1958-06-01,1958,6,20.409
Ouest,1958-07-01,1958,7,19.807
Ouest,1958-08-01,1958,8,19.644
Ouest,1958-09-01,1958,9,20.089
Ouest,1958-10-01,1958,10,20.451
Ouest,1958-11-01,1958,11,21.012
Ouest,1958-12-01,1958,12,22.081
Ouest,1959-01-01,1959,1,23.099
Ouest,1959-02-01,1959,2,24.133
Ouest,1959-03-01,1959,3,24.087
Ouest,1959-04-01,1959,4,22.928
Ouest,1959-05-01,1959,5,21.873
Ouest,1959-06-01,1959,6,21.084
Ouest,1959-07-01,1959,7,20.023
Ouest,1959-08-01,1959,8,19.846
Ouest,1959-09-01,1959,9,20.026
Ouest,1959-10-01,1959,10,20.96
Ouest,1959-11-01,1959,11,21.419
Ouest,1959-12-01,1959,12,22.274
Ouest,1960-01-01,1960,1,23.162
Ouest,1960-02-01,1960,2,23.923
Ouest,1960-03-01,1960,3,23.903
Ouest,1960-04-01,1960,4,22.494
Ouest,1960-05-01,1960,5,21.836
Ouest,1960-06-01,1960,6,20.937
Ouest,1960-07-01,1960,7,20.027
Ouest,1960-08-01,1960,8,20.177
Ouest,1960-09-01,1960,9,20.105
Ouest,1960-10-01,1960,10,20.52
Ouest,1960-11-01,1960,11,21.402
Ouest,1960-12-01,1960,12,22.234
Ouest,1961-01-01,1961,1,22.729
Ouest,1961-02-01,1961,2,23.324
Ouest,1961-03-01,1961,3,24.595
Ouest,1961-04-01,1961,4,22.322
Ouest,1961-05-01,1961,5,21.902
Ouest,1961-06-01,1961,6,20.72
Ouest,1961-07-01,1961,7,19.825
Ouest,1961-08-01,1961,8,19.945
Ouest,1961-09-01,1961,9,19.867
Ouest,1961-10-01,1961,10,20.346
Ouest,1961-11-01,1961,11,21.092
Ouest,1961-12-01,1961,12,21.712
Ouest,1962-01-01,1962,1,22.397
Ouest,1962-02-01,1962,2,23.858
Ouest,1962-03-01,1962,3,22.972
Ouest,1962-04-01,1962,4,22.139
Ouest,1962-05-01,1962,5,21.459
Ouest,1962-06-01,1962,6,20.31
Ouest,1962-07-01,1962,7,20.308
Ouest,1962-08-01,1962,8,19.94
Ouest,1962-09-01,1962,9,20.025
Ouest,1962-10-01,1962,10,20.387
Ouest,1962-11-01,1962,11,20.989
Ouest,1962-12-01,1962,12,21.961
Ouest,1963-01-01,1963,1,22.48
Ouest,1963-02-01,1963,2,24.088
Ouest,1963-03-01,1963,3,24.305
Ouest,1963-04-01,1963,4,22.312
Ouest,1963-05-01,1963,5,21.787
Ouest,1963-06-01,1963,6,21.154
Ouest,1963-07-01,1963,7,20.424
Ouest,1963-08-01,1963,8,20.602
Ouest,1963-09-01,1963,9,20.69
Ouest,1963-10-01,1963,10,20.989
Ouest,1963-11-01,1963,11,21.558
Ouest,1963-12-01,1963,12,22.391
Ouest,1964-01-01,1964,1,23.669
Ouest,1964-02-01,1964,2,24.185
Ouest,1964-03-01,1964,3,24.239
Ouest,1964-04-01,1964,4,23.369
Ouest,1964-05-01,1964,5,22.986
Ouest,1964-06-01,1964,6,21.472
Ouest,1964-07-01,1964,7,20.517
Ouest,1964-08-01,1964,8,20.015
Ouest,1964-09-01,1964,9,19.993
Ouest,1964-10-01,1964,10,20.459
Ouest,1964-11-01,1964,11,21.244
Ouest,1964-12-01,1964,12,21.933
Ouest,1965-01-01,1965,1,22.415
Ouest,1965-02-01,1965,2,22.819
Ouest,1965-03-01,1965,3,23.084
Ouest,1965-04-01,1965,4,22.719
Ouest,1965-05-01,1965,5,22.609
Ouest,1965-06-01,1965,6,21.054
Ouest,1965-07-01,1965,7,20.569
Ouest,1965-08-01,1965,8,20.562
Ouest,1965-09-01,1965,9,20.428
Ouest,1965-10-01,1965,10,21.077
Ouest,1965-11-01,1965,11,22.258
Ouest,1965-12-01,1965,12,22.214
Ouest,1966-01-01,1966,1,23.538
Ouest,1966-02-01,1966,2,23.976
Ouest,1966-03-01,1966,3,24.598
Ouest,1966-04-01,1966,4,23.186
Ouest,1966-05-01,1966,5,22.359
Ouest,1966-06-01,1966,6,21.391
Ouest,1966-07-01,1966,7,20.956
Ouest,1966-08-01,1966,8,20.427
Ouest,1966-09-01,1966,9,20.099
Ouest,1966-10-01,1966,10,20.671
Ouest,1966-11-01,1966,11,21.531
Ouest,1966-12-01,1966,12,21.979
Ouest,1967-01-01,1967,1,22.076
Ouest,1967-02-01,1967,2,23.386
Ouest,1967-03-01,1967,3,23.455
Ouest,1967-04-01,1967,4,22.745
Ouest,1967-05-01,1967,5,21.584
Ouest,1967-06-01,1967,6,20.495
Ouest,1967-07-01,1967,7,19.848
Ouest,1967-08-01,1967,8,19.673
Ouest,1967-09-01,1967,9,19.933
Ouest,1967-10-01,1967,10,20.316
Ouest,1967-11-01,1967,11,21.236
Ouest,1967-12-01,1967,12,21.878
Ouest,1968-01-01,1968,1,22.206
Ouest,1968-02-01,1968,2,23.169
Ouest,1968-03-01,1968,3,22.277
Ouest,1968-04-01,1968,4,22.332
Ouest,1968-05-01,1968,5,21.512
Ouest,1968-06-01,1968,6,20.615
Ouest,1968-07-01,1968,7,19.914
Ouest,1968-08-01,1968,8,20.275
Ouest,1968-09-01,1968,9,20.342
Ouest,1968-10-01,1968,10,21.178
Ouest,1968-11-01,1968,11,21.321
Ouest,1968-12-01,1968,12,21.993
Ouest,1969-01-01,1969,1,22.517
Ouest,1969-02-01,1969,2,23.975
Ouest,1969-03-01,1969,3,22.474
Ouest,1969-04-01,1969,4,22.68
Ouest,1969-05-01,1969,5,21.995
Ouest,1969-06-01,1969,6,21.138
Ouest,1969-07-01,1969,7,20.06
Ouest,1969-08-01,1969,8,19.928
Ouest,1969-09-01,1969,9,20.225
Ouest,1969-10-01,1969,10,20.635
Ouest,1969-11-01,1969,11,21.269
Ouest,1969-12-01,1969,12,22.182
Ouest,1970-01-01,1970,1,22.481
Ouest,1970-02-01,1970,2,24.128
Ouest,1970-03-01,1970,3,23.537
Ouest,1970-04-01,1970,4,22.52
Ouest,1970-05-01,1970,5,21.799
Ouest,1970-06-01,1970,6,21.028
Ouest,1970-07-01,1970,7,19.954
Ouest,1970-08-01,1970,8,19.782
Ouest,1970-09-01,1970,9,20.092
Ouest,1970-10-01,1970,10,20.669
Ouest,1970-11-01,1970,11,21.653
Ouest,1970-12-01,1970,12,21.933
Ouest,1971-01-01,1971,1,22.081
Ouest,1971-02-01,1971,2,23.164
Ouest,1971-03-01,1971,3,22.563
Ouest,1971-04-01,1971,4,22.076
Ouest,1971-05-01,1971,5,21.915
Ouest,1971-06-01,1971,6,20.805
Ouest,1971-07-01,1971,7,19.771
Ouest,1971-08-01,1971,8,19.622
Ouest,1971-09-01,1971,9,20.02
Ouest,1971-10-01,1971,10,20.658
Ouest,1971-11-01,1971,11,21.578
Ouest,1971-12-01,1971,12,20.816
Ouest,1972-01-01,1972,1,22.446
Ouest,1972-02-01,1972,2,23.146
Ouest,1972-03-01,1972,3,22.508
Ouest,1972-04-01,1972,4,22.048
Ouest,1972-05-01,1972,5,21.839
Ouest,1972-06-01,1972,6,20.715
Ouest,1972-07-01,1972,7,20.499
Ouest,1972-08-01,1972,8,20.085
Ouest,1972-09-01,1972,9,20.468
Ouest,1972-10-01,1972,10,20.899
Ouest,1972-11-01,1972,11,21.811
Ouest,1972-12-01,1972,12,23.024
Ouest,1973-01-01,1973,1,23.453
Ouest,1973-02-01,1973,2,24.798
Ouest,1973-03-01,1973,3,23.879
Ouest,1973-04-01,1973,4,22.841
Ouest,1973-05-01,1973,5,21.673
Ouest,1973-06-01,1973,6,21.328
Ouest,1973-07-01,1973,7,20.592
Ouest,1973-08-01,1973,8,20.233
Ouest,1973-09-01,1973,9,20.376
Ouest,1973-10-01,1973,10,20.844
Ouest,1973-11-01,1973,11,21.331
Ouest,1973-12-01,1973,12,21.351
Ouest,1974-01-01,1974,1,21.838
Ouest,1974-02-01,1974,2,23.145
Ouest,1974-03-01,1974,3,22.964
Ouest,1974-04-01,1974,4,21.906
Ouest,1974-05-01,1974,5,21.111
Ouest,1974-06-01,1974,6,20.636
Ouest,1974-07-01,1974,7,19.716
Ouest,1974-08-01,1974,8,20.129
Ouest,1974-09-01,1974,9,19.776
Ouest,1974-10-01,1974,10,20.454
Ouest,1974-11-01,1974,11,20.973
Ouest,1974-12-01,1974,12,21.123
Ouest,1975-01-01,1975,1,22.253
Ouest,1975-02-01,1975,2,22.891
Ouest,1975-03-01,1975,3,22.903
Ouest,1975-04-01,1975,4,21.947
Ouest,1975-05-01,1975,5,21.659
Ouest,1975-06-01,1975,6,20.741
Ouest,1975-07-01,1975,7,19.627
Ouest,1975-08-01,1975,8,19.666
Ouest,1975-09-01,1975,9,19.659
Ouest,1975-10-01,1975,10,20.165
Ouest,1975-11-01,1975,11,20.68
Ouest,1975-12-01,1975,12,20.565
Ouest,1976-01-01,1976,1,21.839
Ouest,1976-02-01,1976,2,21.711
Ouest,1976-03-01,1976,3,22.541
Ouest,1976-04-01,1976,4,22.171
Ouest,1976-05-01,1976,5,21.776
Ouest,1976-06-01,1976,6,20.549
Ouest,1976-07-01,1976,7,19.708
Ouest,1976-08-01,1976,8,19.734
Ouest,1976-09-01,1976,9,20.393
Ouest,1976-10-01,1976,10,20.672
Ouest,1976-11-01,1976,11,20.738
Ouest,1976-12-01,1976,12,21.803
Ouest,1977-01-01,1977,1,22.443
Ouest,1977-02-01,1977,2,23.534
Ouest,1977-03-01,1977,3,24.221
Ouest,1977-04-01,1977,4,23.137
Ouest,1977-05-01,1977,5,21.956
Ouest,1977-06-01,1977,6,20.994
Ouest,1977-07-01,1977,7,20.301
Ouest,1977-08-01,1977,8,20.32
Ouest,1977-09-01,1977,9,20.707
Ouest,1977-10-01,1977,10,21.325
Ouest,1977-11-01,1977,11,22.142
Ouest,1977-12-01,1977,12,22.054
Ouest,1978-01-01,1978,1,22.586
Ouest,1978-02-01,1978,2,24.072
Ouest,1978-03-01,1978,3,22.965
Ouest,1978-04-01,1978,4,22.301
Ouest,1978-05-01,1978,5,21.733
Ouest,1978-06-01,1978,6,20.841
Ouest,1978-07-01,1978,7,20.101
Ouest,1978-08-01,1978,8,20.157
Ouest,1978-09-01,1978,9,20.106
Ouest,1978-10-01,1978,10,20.814
Ouest,1978-11-01,1978,11,21.405
Ouest,1978-12-01,1978,12,21.968
Ouest,1979-01-01,1979,1,22.689
Ouest,1979-02-01,1979,2,23.199
Ouest,1979-03-01,1979,3,22.81
Ouest,1979-04-01,1979,4,22.309
Ouest,1979-05-01,1979,5,21.919
Ouest,1979-06-01,1979,6,21.127
Ouest,1979-07-01,1979,7,20.6
Ouest,1979-08-01,1979,8,20.49
Ouest,1979-09-01,1979,9,20.424
Ouest,1979-10-01,1979,10,20.816
Ouest,1979-11-01,1979,11,21.303
Ouest,1979-12-01,1979,12,21.35
Ouest,1980-01-01,1980,1,22.945
Ouest,1980-02-01,1980,2,23.778
Ouest,1980-03-01,1980,3,23.459
Ouest,1980-04-01,1980,4,22.774
Ouest,1980-05-01,1980,5,21.976
Ouest,1980-06-01,1980,6,21.242
Ouest,1980-07-01,1980,7,20.344
Ouest,1980-08-01,1980,8,20.502
Ouest,1980-09-01,1980,9,20.658
Ouest,1980-10-01,1980,10,20.814
Ouest,1980-11-01,1980,11,20.881
Ouest,1980-12-01,1980,12,21.524
Ouest,1981-01-01,1981,1,22.07
Ouest,1981-02-01,1981,2,23.587
Ouest,1981-03-01,1981,3,23.486
Ouest,1981-04-01,1981,4,22.868
Ouest,1981-05-01,1981,5,21.645
Ouest,1981-06-01,1981,6,21.396
Ouest,1981-07-01,1981,7,20.137
Ouest,1981-08-01,1981,8,20.071
Ouest,1981-09-01,1981,9,20.235
Ouest,1981-10-01,1981,10,20.801
Ouest,1981-11-01,1981,11,21.091
Ouest,1981-12-01,1981,12,22.182
Ouest,1982-01-01,1982,1,22.505
Ouest,1982-02-01,1982,2,23.055
Ouest,1982-03-01,1982,3,22.583
Ouest,1982-04-01,1982,4,22.573
Ouest,1982-05-01,1982,5,21.825
Ouest,1982-06-01,1982,6,21.132
Ouest,1982-07-01,1982,7,20.17
Ouest,1982-08-01,1982,8,20.038
Ouest,1982-09-01,1982,9,20.56
Ouest,1982-10-01,1982,10,20.297
Ouest,1982-11-01,1982,11,21.324
Ouest,1982-12-01,1982,12,22.095
Ouest,1983-01-01,1983,1,21.738
Ouest,1983-02-01,1983,2,24.788
Ouest,1983-03-01,1983,3,25.474
Ouest,1983-04-01,1983,4,24.168
Ouest,1983-05-01,1983,5,22.975
Ouest,1983-06-01,1983,6,21.471
Ouest,1983-07-01,1983,7,20.659
Ouest,1983-08-01,1983,8,20.275
Ouest,1983-09-01,1983,9,20.653
Ouest,1983-10-01,1983,10,21.044
Ouest,1983-11-01,1983,11,21.596
Ouest,1983-12-01,1983,12,21.645
Ouest,1984-01-01,1984,1,22.029
Ouest,1984-02-01,1984,2,24.228
Ouest,1984-03-01,1984,3,23.087
Ouest,1984-04-01,1984,4,22.303
Ouest,1984-05-01,1984,5,22.013
Ouest,1984-06-01,1984,6,21.009
Ouest,1984-07-01,1984,7,20.215
Ouest,1984-08-01,1984,8,20.641
Ouest,1984-09-01,1984,9,20.268
Ouest,1984-10-01,1984,10,21.028
Ouest,1984-11-01,1984,11,21.329
Ouest,1984-12-01,1984,12,21.397
Ouest,1985-01-01,1985,1,22.8
Ouest,1985-02-01,1985,2,23.113
Ouest,1985-03-01,1985,3,23.176
Ouest,1985-04-01,1985,4,21.969
Ouest,1985-05-01,1985,5,21.467
Ouest,1985-06-01,1985,6,20.598
Ouest,1985-07-01,1985,7,20.073
Ouest,1985-08-01,1985,8,19.93
Ouest,1985-09-01,1985,9,20.043
Ouest,1985-10-01,1985,10,20.448
Ouest,1985-11-01,1985,11,21.436
Ouest,1985-12-01,1985,12,21.537
Ouest,1986-01-01,1986,1,22.623
Ouest,1986-02-01,1986,2,23.81
Ouest,1986-03-01,1986,3,22.634
Ouest,1986-04-01,1986,4,22.864
Ouest,1986-05-01,1986,5,22.325
Ouest,1986-06-01,1986,6,21.235
Ouest,1986-07-01,1986,7,20.138
Ouest,1986-08-01,1986,8,20.447
Ouest,1986-09-01,1986,9,20.397
Ouest,1986-10-01,1986,10,20.629
Ouest,1986-11-01,1986,11,21.276
Ouest,1986-12-01,1986,12,21.623
Ouest,1987-01-01,1987,1,23.128
Ouest,1987-02-01,1987,2,24.502
Ouest,1987-03-01,1987,3,23.951
Ouest,1987-04-01,1987,4,23.515
Ouest,1987-05-01,1987,5,22.655
Ouest,1987-06-01,1987,6,21.56
Ouest,1987-07-01,1987,7,21.449
Ouest,1987-08-01,1987,8,20.913
Ouest,1987-09-01,1987,9,20.996
Ouest,1987-10-01,1987,10,21.352
Ouest,1987-11-01,1987,11,22.202
Ouest,1987-12-01,1987,12,22.732
Ouest,1988-01-01,1988,1,23.377
Ouest,1988-02-01,1988,2,24.395
Ouest,1988-03-01,1988,3,23.941
Ouest,1988-04-01,1988,4,22.883
Ouest,1988-05-01,1988,5,22.327
Ouest,1988-06-01,1988,6,21.191
Ouest,1988-07-01,1988,7,20.306
Ouest,1988-08-01,1988,8,20.503
Ouest,1988-09-01,1988,9,20.544
Ouest,1988-10-01,1988,10,21.124
Ouest,1988-11-01,1988,11,22.001
Ouest,1988-12-01,1988,12,21.891
Ouest,1989-01-01,1989,1,21.683
Ouest,1989-02-01,1989,2,23.26
Ouest,1989-03-01,1989,3,23.915
Ouest,1989-04-01,1989,4,23.222
Ouest,1989-05-01,1989,5,21.716
Ouest,1989-06-01,1989,6,21.19
Ouest,1989-07-01,1989,7,20.29
Ouest,1989-08-01,1989,8,20.073
Ouest,1989-09-01,1989,9,20.631
Ouest,1989-10-01,1989,10,20.829
Ouest,1989-11-01,1989,11,21.959
Ouest,1989-12-01,1989,12,22.125
Ouest,1990-01-01,1990,1,23.094
Ouest,1990-02-01,1990,2,23.915
Ouest,1990-03-01,1990,3,25.225
Ouest,1990-04-01,1990,4,23.285
Ouest,1990-05-01,1990,5,21.878
Ouest,1990-06-01,1990,6,21.416
Ouest,1990-07-01,1990,7,20.156
Ouest,1990-08-01,1990,8,20.198
Ouest,1990-09-01,1990,9,20.46
Ouest,1990-10-01,1990,10,21.047
Ouest,1990-11-01,1990,11,21.351
Ouest,1990-12-01,1990,12,22.155
Ouest,1991-01-01,1991,1,23.078
Ouest,1991-02-01,1991,2,24.202
Ouest,1991-03-01,1991,3,23.813
Ouest,1991-04-01,1991,4,22.215
Ouest,1991-05-01,1991,5,21.73
Ouest,1991-06-01,1991,6,21.45
Ouest,1991-07-01,1991,7,20.406
Ouest,1991-08-01,1991,8,20.317
Ouest,1991-09-01,1991,9,20.657
Ouest,1991-10-01,1991,10,20.242
Ouest,1991-11-01,1991,11,21.295
Ouest,1991-12-01,1991,12,22.005
Ouest,1992-01-01,1992,1,22.718
Ouest,1992-02-01,1992,2,23.876
Ouest,1992-03-01,1992,3,23.558
Ouest,1992-04-01,1992,4,22.561
Ouest,1992-05-01,1992,5,22.161
Ouest,1992-06-01,1992,6,21.129
Ouest,1992-07-01,1992,7,20.229
Ouest,1992-08-01,1992,8,20.153
Ouest,1992-09-01,1992,9,20.531
Ouest,1992-10-01,1992,10,20.761
Ouest,1992-11-01,1992,11,21.394
Ouest,1992-12-01,1992,12,22.002
Ouest,1993-01-01,1993,1,22.324
Ouest,1993-02-01,1993,2,23.774
Ouest,1993-03-01,1993,3,23.362
Ouest,1993-04-01,1993,4,23.128
Ouest,1993-05-01,1993,5,22.493
Ouest,1993-06-01,1993,6,21.362
Ouest,1993-07-01,1993,7,20.744
Ouest,1993-08-01,1993,8,20.499
Ouest,1993-09-01,1993,9,20.708
Ouest,1993-10-01,1993,10,21.521
Ouest,1993-11-01,1993,11,21.934
Ouest,1993-12-01,1993,12,22.08
Ouest,1994-01-01,1994,1,22.753
Ouest,1994-02-01,1994,2,23.722
Ouest,1994-03-01,1994,3,24.359
Ouest,1994-04-01,1994,4,23.109
Ouest,1994-05-01,1994,5,22.323
Ouest,1994-06-01,1994,6,21.391
Ouest,1994-07-01,1994,7,20.635
Ouest,1994-08-01,1994,8,20.445
Ouest,1994-09-01,1994,9,20.794
Ouest,1994-10-01,1994,10,21.045
Ouest,1994-11-01,1994,11,21.552
Ouest,1994-12-01,1994,12,22.34
Ouest,1995-01-01,1995,1,23.152
Ouest,1995-02-01,1995,2,23.591
Ouest,1995-03-01,1995,3,23.835
Ouest,1995-04-01,1995,4,23.182
Ouest,1995-05-01,1995,5,22.119
Ouest,1995-06-01,1995,6,21.621
Ouest,1995-07-01,1995,7,20.644
Ouest,1995-08-01,1995,8,20.793
Ouest,1995-09-01,1995,9,20.88
Ouest,1995-10-01,1995,10,20.801
Ouest,1995-11-01,1995,11,21.601
Ouest,1995-12-01,1995,12,22.305
Ouest,1996-01-01,1996,1,23.216
Ouest,1996-02-01,1996,2,24.452
Ouest,1996-03-01,1996,3,23.151
Ouest,1996-04-01,1996,4,22.4
Ouest,1996-05-01,1996,5,21.963
Ouest,1996-06-01,1996,6,21.031
Ouest,1996-07-01,1996,7,20.453
Ouest,1996-08-01,1996,8,20.421
Ouest,1996-09-01,1996,9,20.739
Ouest,1996-10-01,1996,10,20.768
Ouest,1996-11-01,1996,11,22.086
Ouest,1996-12-01,1996,12,22.858
Ouest,1997-01-01,1997,1,23.614
Ouest,1997-02-01,1997,2,24.107
Ouest,1997-03-01,1997,3,24.495
Ouest,1997-04-01,1997,4,22.126
Ouest,1997-05-01,1997,5,21.74
Ouest,1997-06-01,1997,6,21.13
Ouest,1997-07-01,1997,7,20.449
Ouest,1997-08-01,1997,8,20.634
Ouest,1997-09-01,1997,9,20.888
Ouest,1997-10-01,1997,10,21.371
Ouest,1997-11-01,1997,11,21.703
Ouest,1997-12-01,1997,12,22.436
Ouest,1998-01-01,1998,1,23.651
Ouest,1998-02-01,1998,2,25.45
Ouest,1998-03-01,1998,3,25.847
Ouest,1998-04-01,1998,4,24.57
Ouest,1998-05-01,1998,5,23.447
Ouest,1998-06-01,1998,6,22.208
Ouest,1998-07-01,1998,7,21.079
Ouest,1998-08-01,1998,8,20.788
Ouest,1998-09-01,1998,9,20.92
Ouest,1998-10-01,1998,10,21.434
Ouest,1998-11-01,1998,11,22.282
Ouest,1998-12-01,1998,12,22.523
Ouest,1999-01-01,1999,1,22.95
Ouest,1999-02-01,1999,2,23.847
Ouest,1999-03-01,1999,3,23.765
Ouest,1999-04-01,1999,4,22.829
Ouest,1999-05-01,1999,5,21.54
Ouest,1999-06-01,1999,6,21.345
Ouest,1999-07-01,1999,7,20.376
Ouest,1999-08-01,1999,8,20.486
Ouest,1999-09-01,1999,9,20.302
Ouest,1999-10-01,1999,10,20.373
Ouest,1999-11-01,1999,11,21.424
Ouest,1999-12-01,1999,12,22.096
Ouest,2000-01-01,2000,1,23.402
Ouest,2000-02-01,2000,2,23.858
Ouest,2000-03-01,2000,3,24.292
Ouest,2000-04-01,2000,4,22.501
Ouest,2000-05-01,2000,5,21.985
Ouest,2000-06-01,2000,6,20.8
Ouest,2000-07-01,2000,7,20.294
Ouest,2000-08-01,2000,8,20.096
Ouest,2000-09-01,2000,9,20.43
Ouest,2000-10-01,2000,10,20.921
Ouest,2000-11-01,2000,11,21.737
Ouest,2000-12-01,2000,12,22.256
Ouest,2001-01-01,2001,1,22.724
Ouest,2001-02-01,2001,2,24.166
Ouest,2001-03-01,2001,3,23.899
Ouest,2001-04-01,2001,4,22.746
Ouest,2001-05-01,2001,5,22.135
Ouest,2001-06-01,2001,6,21.02
Ouest,2001-07-01,2001,7,20.251
Ouest,2001-08-01,2001,8,20.201
Ouest,2001-09-01,2001,9,20.575
Ouest,2001-10-01,2001,10,21.383
Ouest,2001-11-01,2001,11,22.138
Ouest,2001-12-01,2001,12,22.968
Ouest,2002-01-01,2002,1,22.916
Ouest,2002-02-01,2002,2,24.335
Ouest,2002-03-01,2002,3,23.795
Ouest,2002-04-01,2002,4,22.96
Ouest,2002-05-01,2002,5,22.453
Ouest,2002-06-01,2002,6,21.357
Ouest,2002-07-01,2002,7,20.985
Ouest,2002-08-01,2002,8,20.626
Ouest,2002-09-01,2002,9,20.833
Ouest,2002-10-01,2002,10,20.795
Ouest,2002-11-01,2002,11,21.56
Ouest,2002-12-01,2002,12,22.605
Ouest,2003-01-01,2003,1,23.829
Ouest,2003-02-01,2003,2,24.928
Ouest,2003-03-01,2003,3,25.099
Ouest,2003-04-01,2003,4,23.04
Ouest,2003-05-01,2003,5,22.593
Ouest,2003-06-01,2003,6,21.182
Ouest,2003-07-01,2003,7,20.599
Ouest,2003-08-01,2003,8,20.818
Ouest,2003-09-01,2003,9,20.711
Ouest,2003-10-01,2003,10,21.289
Ouest,2003-11-01,2003,11,21.75
Ouest,2003-12-01,2003,12,22.882
Ouest,2004-01-01,2004,1,24.046
Ouest,2004-02-01,2004,2,24.696
Ouest,2004-03-01,2004,3,25.076
Ouest,2004-04-01,2004,4,22.975
Ouest,2004-05-01,2004,5,22.271
Ouest,2004-06-01,2004,6,21.142
Ouest,2004-07-01,2004,7,20.87
Ouest,2004-08-01,2004,8,20.676
Ouest,2004-09-01,2004,9,20.912
Ouest,2004-10-01,2004,10,21.199
Ouest,2004-11-01,2004,11,21.713
Ouest,2004-12-01,2004,12,22.723
Ouest,2005-01-01,2005,1,23.486
Ouest,2005-02-01,2005,2,25.587
Ouest,2005-03-01,2005,3,24.141
Ouest,2005-04-01,2005,4,23.982
Ouest,2005-05-01,2005,5,22.029
Ouest,2005-06-01,2005,6,21.598
Ouest,2005-07-01,2005,7,20.842
Ouest,2005-08-01,2005,8,20.496
Ouest,2005-09-01,2005,9,21.025
Ouest,2005-10-01,2005,10,21.057
Ouest,2005-11-01,2005,11,22.61
Ouest,2005-12-01,2005,12,23.006
Ouest,2006-01-01,2006,1,24.595
Ouest,2006-02-01,2006,2,24.877
Ouest,2006-03-01,2006,3,23.991
Ouest,2006-04-01,2006,4,23.671
Ouest,2006-05-01,2006,5,22.065
Ouest,2006-06-01,2006,6,21.723
Ouest,2006-07-01,2006,7,21.121
Ouest,2006-08-01,2006,8,20.688
Ouest,2006-09-01,2006,9,20.758
Ouest,2006-10-01,2006,10,21.565
Ouest,2006-11-01,2006,11,22.007
Ouest,2006-12-01,2006,12,22.69
Ouest,2007-01-01,2007,1,23.164
Ouest,2007-02-01,2007,2,24.996
Ouest,2007-03-01,2007,3,25.252
Ouest,2007-04-01,2007,4,22.949
Ouest,2007-05-01,2007,5,22.417
Ouest,2007-06-01,2007,6,21.159
Ouest,2007-07-01,2007,7,20.759
Ouest,2007-08-01,2007,8,20.519
Ouest,2007-09-01,2007,9,20.929
Ouest,2007-10-01,2007,10,20.991
Ouest,2007-11-01,2007,11,21.475
Ouest,2007-12-01,2007,12,22.341
Ouest,2008-01-01,2008,1,23.363
Ouest,2008-02-01,2008,2,24.418
Ouest,2008-03-01,2008,3,23.933
Ouest,2008-04-01,2008,4,22.411
Ouest,2008-05-01,2008,5,22.237
Ouest,2008-06-01,2008,6,21.429
Ouest,2008-07-01,2008,7,20.81
Ouest,2008-08-01,2008,8,20.719
Ouest,2008-09-01,2008,9,21.196
Ouest,2008-10-01,2008,10,21.71
Ouest,2008-11-01,2008,11,22.611
Ouest,2008-12-01,2008,12,22.844
Ouest,2009-01-01,2009,1,24.02
Ouest,2009-02-01,2009,2,24.884
Ouest,2009-03-01,2009,3,25.445
Ouest,2009-04-01,2009,4,23.208
Ouest,2009-05-01,2009,5,22.214
Ouest,2009-06-01,2009,6,21.663
Ouest,2009-07-01,2009,7,21.231
Ouest,2009-08-01,2009,8,21.276
Ouest,2009-09-01,2009,9,21.507
Ouest,2009-10-01,2009,10,21.418
Ouest,2009-11-01,2009,11,22.051
Ouest,2009-12-01,2009,12,23.603
Ouest,2010-01-01,2010,1,24.813
Ouest,2010-02-01,2010,2,25.901
Ouest,2010-03-01,2010,3,25.299
Ouest,2010-04-01,2010,4,24.78
Ouest,2010-05-01,2010,5,23.316
Ouest,2010-06-01,2010,6,22.074
Ouest,2010-07-01,2010,7,21.192
Ouest,2010-08-01,2010,8,21.392
Ouest,2010-09-01,2010,9,21.308
