matrice,de,vers,de_lon,de_lat,vers_lon,vers_lat
contiguite_queen,29,141,13.3482383519708,5.313911712825565,12.628108348094306,4.787147852078205
contiguite_queen,29,149,13.3482383519708,5.313911712825565,13.162279732246677,6.385185750846337
contiguite_queen,29,155,13.3482383519708,5.313911712825565,12.965238179695211,4.387402984679682
contiguite_queen,29,199,13.3482383519708,5.313911712825565,12.090962745297269,5.563473025556049
contiguite_queen,30,43,13.95824212347373,6.983497277584013,13.236001829923094,7.151435906147851
contiguite_queen,30,46,13.95824212347373,6.983497277584013,14.77358796072302,6.668603394804258
contiguite_queen,30,121,13.95824212347373,6.983497277584013,14.02552612133721,6.381903622264582
contiguite_queen,30,149,13.95824212347373,6.983497277584013,13.162279732246677,6.385185750846337
contiguite_queen,30,150,13.95824212347373,6.983497277584013,13.706377782618983,7.59894639188055
contiguite_queen,30,151,13.95824212347373,6.983497277584013,13.592154902456526,7.304414219437656
contiguite_queen,30,191,13.95824212347373,6.983497277584013,14.851280814058898,7.657538151751084
contiguite_queen,31,5,9.868559542537078,6.5115389961564185,9.560593940831598,6.240282196142452
contiguite_queen,31,11,9.868559542537078,6.5115389961564185,10.070028607523378,6.148999260113437
contiguite_queen,31,158,9.868559542537078,6.5115389961564185,9.789829905869405,6.1231523438575115
contiguite_queen,31,195,9.868559542537078,6.5115389961564185,10.13256496414212,6.633245628558922
contiguite_queen,32,28,13.836621612605992,4.719471309363384,14.282941232262424,4.415578250648915
contiguite_queen,32,29,13.836621612605992,4.719471309363384,13.3482383519708,5.313911712825565
contiguite_queen,32,33,13.836621612605992,4.719471309363384,14.010348634051365,5.426962929731497
contiguite_queen,32,49,13.836621612605992,4.719471309363384,13.362079913077384,4.229668082991144
contiguite_queen,33,28,14.010348634051365,5.426962929731497,14.282941232262424,4.415578250648915
contiguite_queen,33,29,14.010348634051365,5.426962929731497,13.3482383519708,5.313911712825565
contiguite_queen,33,32,14.010348634051365,5.426962929731497,13.836621612605992,4.719471309363384
contiguite_queen,33,70,14.010348634051365,5.426962929731497,14.39964016536218,5.696235438398996
contiguite_queen,33,83,14.010348634051365,5.426962929731497,14.528701424203907,4.878453902503643
contiguite_queen,33,121,14.010348634051365,5.426962929731497,14.02552612133721,6.381903622264582
contiguite_queen,34,61,13.933409571203496,9.341217327720619,14.097367613139106,9.861852704071946
contiguite_queen,34,73,13.933409571203496,9.341217327720619,13.796023476549156,9.685697794236992
contiguite_queen,34,95,13.933409571203496,9.341217327720619,13.599027484431847,8.79179675519976
contiguite_queen,34,153,13.933409571203496,9.341217327720619,13.215634090782563,9.017748048149386
contiguite_queen,34,175,13.933409571203496,9.341217327720619,13.619094486683345,9.45915448143848
contiguite_queen,34,178,13.933409571203496,9.341217327720619,14.230633804569349,8.826099964308511
contiguite_queen,35,42,11.476208462704863,3.8368882484208835,11.489455826347056,3.8998556207483936
contiguite_queen,35,54,11.476208462704863,3.8368882484208835,11.47345578974545,3.773237226893119
contiguite_queen,35,117,11.476208462704863,3.8368882484208835,11.35104586523716,3.775482098897299
contiguite_queen,35,161,11.476208462704863,3.8368882484208835,11.449018837167603,3.8759071192237364
contiguite_queen,36,87,14.637323512839275,10.781533517339705,14.905254048620753,11.706501316469671
