x,y,densite,bandwidth,sigma_m,sous_population
265447.5047098242,493208.9921749041,2.836740687660246e-4,scott,71541.64531475444,rural
265447.5047098242,503735.67952295934,2.703271711350687e-4,scott,71541.64531475444,rural
265447.5047098242,514262.3668710146,2.551398142682592e-4,scott,71541.64531475444,rural
265447.5047098242,524789.0542190699,2.3857861271197036e-4,scott,71541.64531475444,rural
265447.5047098242,535315.7415671252,2.2116822649412925e-4,scott,71541.64531475444,rural
265447.5047098242,545842.4289151805,2.0346835480712029e-4,scott,71541.64531475444,rural
265447.5047098242,556369.1162632357,1.860502122258556e-4,scott,71541.64531475444,rural
265447.5047098242,566895.803611291,1.694734524178087e-4,scott,71541.64531475444,rural
265447.5047098242,577422.4909593463,1.542641698270729e-4,scott,71541.64531475444,rural
265447.5047098242,587949.1783074015,1.40894417221151e-4,scott,71541.64531475444,rural
265447.5047098242,598475.8656554568,1.2976365473066527e-4,scott,71541.64531475444,rural
265447.5047098242,609002.5530035121,1.2118266061055429e-4,scott,71541.64531475444,rural
265447.5047098242,619529.2403515674,1.1536060642385659e-4,scott,71541.64531475444,rural
265447.5047098242,630055.9276996227,1.1239613195061923e-4,scott,71541.64531475444,rural
265447.5047098242,640582.6150476779,1.1227326036092508e-4,scott,71541.64531475444,rural
265447.5047098242,651109.3023957332,1.1486281900067839e-4,scott,71541.64531475444,rural
265447.5047098242,661635.9897437885,1.1992967138364788e-4,scott,71541.64531475444,rural
265447.5047098242,672162.6770918437,1.271455688951981e-4,scott,71541.64531475444,rural
265447.5047098242,682689.364439899,1.361068851657583e-4,scott,71541.64531475444,rural
265447.5047098242,693216.0517879543,1.4635601254310506e-4,scott,71541.64531475444,rural
265447.5047098242,703742.7391360096,1.574048841112482e-4,scott,71541.64531475444,rural
265447.5047098242,714269.4264840649,1.687590093314473e-4,scott,71541.64531475444,rural
265447.5047098242,724796.1138321201,1.7994059532083908e-4,scott,71541.64531475444,rural
265447.5047098242,735322.8011801754,1.9050972339501262e-4,scott,71541.64531475444,rural
265447.5047098242,745849.4885282307,2.0008305792010883e-4,scott,71541.64531475444,rural
265447.5047098242,756376.1758762859,2.0835004247263361e-4,scott,71541.64531475444,rural
265447.5047098242,766902.8632243412,2.1508684770603118e-4,scott,71541.64531475444,rural
265447.5047098242,777429.5505723965,2.2016837752738787e-4,scott,71541.64531475444,rural
265447.5047098242,787956.2379204518,2.2357839088149473e-4,scott,71541.64531475444,rural
265447.5047098242,798482.9252685071,2.2541732186213623e-4,scott,71541.64531475444,rural
265447.5047098242,809009.6126165623,2.2590682825505425e-4,scott,71541.64531475444,rural
265447.5047098242,819536.2999646176,2.2538965960105668e-4,scott,71541.64531475444,rural
265447.5047098242,830062.9873126729,2.243232908801992e-4,scott,71541.64531475444,rural
265447.5047098242,840589.6746607281,2.2326602813722436e-4,scott,71541.64531475444,rural
265447.5047098242,851116.3620087834,2.2285495966292834e-4,scott,71541.64531475444,rural
265447.5047098242,861643.0493568387,2.2377608749776594e-4,scott,71541.64531475444,rural
265447.5047098242,872169.736704894,2.2672803360254405e-4,scott,71541.64531475444,rural
265447.5047098242,882696.4240529493,2.3238165593345012e-4,scott,71541.64531475444,rural
265447.5047098242,893223.1114010045,2.4133855853393586e-4,scott,71541.64531475444,rural
265447.5047098242,903749.7987490598,2.5409175265351597e-4,scott,71541.64531475444,rural
265447.5047098242,914276.4860971151,2.7099163796637216e-4,scott,71541.64531475444,rural
265447.5047098242,924803.1734451703,2.922201117650219e-4,scott,71541.64531475444,rural
265447.5047098242,935329.8607932256,3.1777509052847834e-4,scott,71541.64531475444,rural
265447.5047098242,945856.5481412809,3.474671270651319e-4,scott,71541.64531475444,rural
265447.5047098242,956383.2354893362,3.80929154724043e-4,scott,71541.64531475444,rural
265447.5047098242,966909.9228373915,4.176396566274819e-4,scott,71541.64531475444,rural
265447.5047098242,977436.6101854467,4.5695868018553613e-4,scott,71541.64531475444,rural
265447.5047098242,987963.297533502,4.981750471019065e-4,scott,71541.64531475444,rural
265447.5047098242,998489.9848815573,5.405618581392601e-4,scott,71541.64531475444,rural
272573.9968548255,251095.18316963274,1.354301088218626e-4,scott,71541.64531475444,rural
272573.9968548255,261621.87051768802,1.4369317845855313e-4,scott,71541.64531475444,rural
272573.9968548255,272148.5578657433,1.5246195839025738e-4,scott,71541.64531475444,rural
272573.9968548255,282675.2452137986,1.6174374213228615e-4,scott,71541.64531475444,rural
272573.9968548255,293201.93256185384,1.7153927058560545e-4,scott,71541.64531475444,rural
272573.9968548255,303728.6199099091,1.8183962949446726e-4,scott,71541.64531475444,rural
272573.9968548255,314255.3072579644,1.9262207769630584e-4,scott,71541.64531475444,rural
272573.9968548255,324781.9946060197,2.038447170323135e-4,scott,71541.64531475444,rural
272573.9968548255,335308.68195407494,2.1544009769140706e-4,scott,71541.64531475444,rural
272573.9968548255,345835.3693021302,2.2730813407514976e-4,scott,71541.64531475444,rural
272573.9968548255,356362.0566501855,2.393090650011625e-4,scott,71541.64531475444,rural
272573.9968548255,366888.7439982408,2.5125756774336064e-4,scott,71541.64531475444,rural
272573.9968548255,377415.43134629604,2.6291942898217847e-4,scott,71541.64531475444,rural
272573.9968548255,387942.1186943513,2.7401226827081525e-4,scott,71541.64531475444,rural
272573.9968548255,398468.8060424066,2.8421159872334486e-4,scott,71541.64531475444,rural
272573.9968548255,408995.4933904619,2.931629534175361e-4,scott,71541.64531475444,rural
272573.9968548255,419522.18073851714,3.0049995628985494e-4,scott,71541.64531475444,rural
272573.9968548255,430048.8680865724,3.058672226603649e-4,scott,71541.64531475444,rural
272573.9968548255,440575.5554346277,3.0894605155010657e-4,scott,71541.64531475444,rural
272573.9968548255,451102.242782683,3.094802385202041e-4,scott,71541.64531475444,rural
272573.9968548255,461628.93013073824,3.07299150606396e-4,scott,71541.64531475444,rural
272573.9968548255,472155.6174787935,3.023355114031719e-4,scott,71541.64531475444,rural
272573.9968548255,482682.3048268488,2.946360704952371e-4,scott,71541.64531475444,rural
272573.9968548255,493208.9921749041,2.8436430689444156e-4,scott,71541.64531475444,rural
272573.9968548255,503735.67952295934,2.7179532501839866e-4,scott,71541.64531475444,rural
272573.9968548255,514262.3668710146,2.573039417589757e-4,scott,71541.64531475444,rural
272573.9968548255,524789.0542190699,2.4134749575876988e-4,scott,71541.64531475444,rural
272573.9968548255,535315.7415671252,2.244450885764841e-4,scott,71541.64531475444,rural
272573.9968548255,545842.4289151805,2.0715483837566032e-4,scott,71541.64531475444,rural
272573.9968548255,556369.1162632357,1.9005040531396738e-4,scott,71541.64531475444,rural
272573.9968548255,566895.803611291,1.7369767760765895e-4,scott,71541.64531475444,rural
272573.9968548255,577422.4909593463,1.586322167364324e-4,scott,71541.64531475444,rural
272573.9968548255,587949.1783074015,1.4533792825711128e-4,scott,71541.64531475444,rural
272573.9968548255,598475.8656554568,1.3422746396582686e-4,scott,71541.64531475444,rural
272573.9968548255,609002.5530035121,1.256250222711095e-4,scott,71541.64531475444,rural
272573.9968548255,619529.2403515674,1.1975240554203606e-4,scott,71541.64531475444,rural
272573.9968548255,630055.9276996227,1.167193126677446e-4,scott,71541.64531475444,rural
272573.9968548255,640582.6150476779,1.1651880674019864e-4,scott,71541.64531475444,rural
272573.9968548255,651109.3023957332,1.1902865751936701e-4,scott,71541.64531475444,rural
272573.9968548255,661635.9897437885,1.2401882566957328e-4,scott,71541.64531475444,rural
272573.9968548255,672162.6770918437,1.3116479346004264e-4,scott,71541.64531475444,rural
272573.9968548255,682689.364439899,1.4006585801740838e-4,scott,71541.64531475444,rural
272573.9968548255,693216.0517879543,1.502670092239184e-4,scott,71541.64531475444,rural
272573.9968548255,703742.7391360096,1.6128272455414667e-4,scott,71541.64531475444,rural
272573.9968548255,714269.4264840649,1.7262099677200617e-4,scott,71541.64531475444,rural
272573.9968548255,724796.1138321201,1.83806174379196e-4,scott,71541.64531475444,rural
272573.9968548255,735322.8011801754,1.9439967531974196e-4,scott,71541.64531475444,rural
272573.9968548255,745849.4885282307,2.0401820707839863e-4,scott,71541.64531475444,rural
272573.9968548255,756376.1758762859,2.1234963310940566e-4,scott,71541.64531475444,rural
272573.9968548255,766902.8632243412,2.191669161420107e-4,scott,71541.64531475444,rural
272573.9968548255,777429.5505723965,2.243405446335684e-4,scott,71541.64531475444,rural
272573.9968548255,787956.2379204518,2.2784949764795287e-4,scott,71541.64531475444,rural
272573.9968548255,798482.9252685071,2.2979021491982644e-4,scott,71541.64531475444,rural
272573.9968548255,809009.6126165623,2.3038238822471602e-4,scott,71541.64531475444,rural
272573.9968548255,819536.2999646176,2.2996989521855112e-4,scott,71541.64531475444,rural
272573.9968548255,830062.9873126729,2.2901505509654433e-4,scott,71541.64531475444,rural
272573.9968548255,840589.6746607281,2.28084710914496e-4,scott,71541.64531475444,rural
272573.9968548255,851116.3620087834,2.27827425939582e-4,scott,71541.64531475444,rural
272573.9968548255,861643.0493568387,2.289421835632208e-4,scott,71541.64531475444,rural
272573.9968548255,872169.736704894,2.3214017678822158e-4,scott,71541.64531475444,rural
272573.9968548255,882696.4240529493,2.3810231883242825e-4,scott,71541.64531475444,rural
272573.9968548255,893223.1114010045,2.474358075756957e-4,scott,71541.64531475444,rural
272573.9968548255,903749.7987490598,2.6063334094985485e-4,scott,71541.64531475444,rural
272573.9968548255,914276.4860971151,2.780384261899994e-4,scott,71541.64531475444,rural
272573.9968548255,924803.1734451703,2.9981975283552666e-4,scott,71541.64531475444,rural
272573.9968548255,935329.8607932256,3.2595693593459797e-4,scott,71541.64531475444,rural
272573.9968548255,945856.5481412809,3.562391862378543e-4,scott,71541.64531475444,rural
272573.9968548255,956383.2354893362,3.902776753922489e-4,scott,71541.64531475444,rural
272573.9968548255,966909.9228373915,4.275315242267145e-4,scott,71541.64531475444,rural
272573.9968548255,977436.6101854467,4.673464063396053e-4,scott,71541.64531475444,rural
272573.9968548255,987963.297533502,5.090036922956589e-4,scott,71541.64531475444,rural
272573.9968548255,998489.9848815573,5.517768781849637e-4,scott,71541.64531475444,rural
272573.9968548255,1009016.6722296125,5.949908393481784e-4,scott,71541.64531475444,rural
272573.9968548255,1019543.3595776678,6.380783968404934e-4,scott,71541.64531475444,rural
272573.9968548255,1030070.0469257231,6.806280069508908e-4,scott,71541.64531475444,rural
272573.9968548255,1040596.7342737784,7.22416325586015e-4,scott,71541.64531475444,rural
279700.4889998269,251095.18316963274,1.296291410137697e-4,scott,71541.64531475444,rural
279700.4889998269,261621.87051768802,1.3755397748511962e-4,scott,71541.64531475444,rural
279700.4889998269,272148.5578657433,1.459755959947233e-4,scott,71541.64531475444,rural
279700.4889998269,282675.2452137986,1.5491160065136218e-4,scott,71541.64531475444,rural
279700.4889998269,293201.93256185384,1.64375194467056e-4,scott,71541.64531475444,rural
279700.4889998269,303728.6199099091,1.7437189701839865e-4,scott,71541.64531475444,rural
279700.4889998269,314255.3072579644,1.8489497094421086e-4,scott,71541.64531475444,rural
279700.4889998269,324781.9946060197,1.9591944179508767e-4,scott,71541.64531475444,rural
279700.4889998269,335308.68195407494,2.0739480881765035e-4,scott,71541.64531475444,rural
279700.4889998269,345835.3693021302,2.192368667432951e-4,scott,71541.64531475444,rural
279700.4889998269,356362.0566501855,2.313194632457801e-4,scott,71541.64531475444,rural
279700.4889998269,366888.7439982408,2.4346743237783398e-4,scott,71541.64531475444,rural
279700.4889998269,377415.43134629604,2.554522592858245e-4,scott,71541.64531475444,rural
279700.4889998269,387942.1186943513,2.6699211634559854e-4,scott,71541.64531475444,rural
279700.4889998269,398468.8060424066,2.7775765951743416e-4,scott,71541.64531475444,rural
279700.4889998269,408995.4933904619,2.8738435074633265e-4,scott,71541.64531475444,rural
279700.4889998269,419522.18073851714,2.9549114548579707e-4,scott,71541.64531475444,rural
279700.4889998269,430048.8680865724,3.0170432434442623e-4,scott,71541.64531475444,rural
279700.4889998269,440575.5554346277,3.0568428732926435e-4,scott,71541.64531475444,rural
279700.4889998269,451102.242782683,3.071524959617912e-4,scott,71541.64531475444,rural
279700.4889998269,461628.93013073824,3.0591559572161215e-4,scott,71541.64531475444,rural
279700.4889998269,472155.6174787935,3.018841116695743e-4,scott,71541.64531475444,rural
279700.4889998269,482682.3048268488,2.9508389007492893e-4,scott,71541.64531475444,rural
279700.4889998269,493208.9921749041,2.8565947032847355e-4,scott,71541.64531475444,rural
279700.4889998269,503735.67952295934,2.738695883957874e-4,scott,71541.64531475444,rural
279700.4889998269,514262.3668710146,2.6007583352239034e-4,scott,71541.64531475444,rural
279700.4889998269,524789.0542190699,2.4472597495188805e-4,scott,71541.64531475444,rural
279700.4889998269,535315.7415671252,2.283336138727109e-4,scott,71541.64531475444,rural
279700.4889998269,545842.4289151805,2.1145565999333788e-4,scott,71541.64531475444,rural
279700.4889998269,556369.1162632357,1.9466880878290407e-4,scott,71541.64531475444,rural
279700.4889998269,566895.803611291,1.7854585193536712e-4,scott,71541.64531475444,rural
279700.4889998269,577422.4909593463,1.6363241353812283e-4,scott,71541.64531475444,rural
279700.4889998269,587949.1783074015,1.5042463454993971e-4,scott,71541.64531475444,rural
279700.4889998269,598475.8656554568,1.393484256310664e-4,scott,71541.64531475444,rural
279700.4889998269,609002.5530035121,1.307411086836294e-4,scott,71541.64531475444,rural
279700.4889998269,619529.2403515674,1.248364689877035e-4,scott,71541.64531475444,rural
279700.4889998269,630055.9276996227,1.2175433562375386e-4,scott,71541.64531475444,rural
279700.4889998269,640582.6150476779,1.2149571640105583e-4,scott,71541.64531475444,rural
279700.4889998269,651109.3023957332,1.2394420099768507e-4,scott,71541.64531475444,rural
279700.4889998269,661635.9897437885,1.2887383668865106e-4,scott,71541.64531475444,rural
279700.4889998269,672162.6770918437,1.359630538633764e-4,scott,71541.64531475444,rural
279700.4889998269,682689.364439899,1.4481359132686064e-4,scott,71541.64531475444,rural
279700.4889998269,693216.0517879543,1.549728748850737e-4,scott,71541.64531475444,rural
279700.4889998269,703742.7391360096,1.659580492207268e-4,scott,71541.64531475444,rural
279700.4889998269,714269.4264840649,1.772799160268507e-4,scott,71541.64531475444,rural
279700.4889998269,724796.1138321201,1.8846538369608103e-4,scott,71541.64531475444,rural
279700.4889998269,735322.8011801754,1.9907760191360037e-4,scott,71541.64531475444,rural
279700.4889998269,745849.4885282307,2.087335918712829e-4,scott,71541.64531475444,rural
279700.4889998269,756376.1758762859,2.171197133250712e-4,scott,71541.64531475444,rural
279700.4889998269,766902.8632243412,2.2400557323319292e-4,scott,71541.64531475444,rural
279700.4889998269,777429.5505723965,2.292568808091438e-4,scott,71541.64531475444,rural
279700.4889998269,787956.2379204518,2.328472935705156e-4,scott,71541.64531475444,rural
279700.4889998269,798482.9252685071,2.3486859229599396e-4,scott,71541.64531475444,rural
279700.4889998269,809009.6126165623,2.3553777395484134e-4,scott,71541.64531475444,rural
279700.4889998269,819536.2999646176,2.3519910410367393e-4,scott,71541.64531475444,rural
279700.4889998269,830062.9873126729,2.3431903705548884e-4,scott,71541.64531475444,rural
279700.4889998269,840589.6746607281,2.334723087508844e-4,scott,71541.64531475444,rural
279700.4889998269,851116.3620087834,2.333184097459464e-4,scott,71541.64531475444,rural
279700.4889998269,861643.0493568387,2.3456889145830826e-4,scott,71541.64531475444,rural
279700.4889998269,872169.736704894,2.379472920181345e-4,scott,71541.64531475444,rural
279700.4889998269,882696.4240529493,2.4414461519957e-4,scott,71541.64531475444,rural
279700.4889998269,893223.1114010045,2.537740436545118e-4,scott,71541.64531475444,rural
279700.4889998269,903749.7987490598,2.6732881555384256e-4,scott,71541.64531475444,rural
279700.4889998269,914276.4860971151,2.8514696415937485e-4,scott,71541.64531475444,rural
279700.4889998269,924803.1734451703,3.073860264170366e-4,scott,71541.64531475444,rural
279700.4889998269,935329.8607932256,3.3401001782893037e-4,scott,71541.64531475444,rural
279700.4889998269,945856.5481412809,3.647900733348759e-4,scott,71541.64531475444,rural
279700.4889998269,956383.2354893362,3.9931923715410444e-4,scott,71541.64531475444,rural
279700.4889998269,966909.9228373915,4.370409564429616e-4,scott,71541.64531475444,rural
279700.4889998269,977436.6101854467,4.7728986476934743e-4,scott,71541.64531475444,rural
279700.4889998269,987963.297533502,5.193424046029048e-4,scott,71541.64531475444,rural
279700.4889998269,998489.9848815573,5.624737470503282e-4,scott,71541.64531475444,rural
279700.4889998269,1009016.6722296125,6.06016400899859e-4,scott,71541.64531475444,rural
279700.4889998269,1019543.3595776678,6.494150093130394e-4,scott,71541.64531475444,rural
279700.4889998269,1030070.0469257231,6.922713116352042e-4,scott,71541.64531475444,rural
279700.4889998269,1040596.7342737784,7.343733231470798e-4,scott,71541.64531475444,rural
286826.9811448282,251095.18316963274,1.2446019127546707e-4,scott,71541.64531475444,rural
286826.9811448282,261621.87051768802,1.3205884917306338e-4,scott,71541.64531475444,rural
286826.9811448282,272148.5578657433,1.4014582211400512e-4,scott,71541.64531475444,rural
286826.9811448282,282675.2452137986,1.487478680841282e-4,scott,71541.64531475444,rural
286826.9811448282,293201.93256185384,1.578894388683411e-4,scott,71541.64531475444,rural
286826.9811448282,303728.6199099091,1.6758928179447463e-4,scott,71541.64531475444,rural
286826.9811448282,314255.3072579644,1.778555453468933e-4,scott,71541.64531475444,rural
286826.9811448282,324781.9946060197,1.886792427112724e-4,scott,71541.64531475444,rural
286826.9811448282,335308.68195407494,2.000261669022171e-4,scott,71541.64531475444,rural
286826.9811448282,345835.3693021302,2.118277110863982e-4,scott,71541.64531475444,rural
286826.9811448282,356362.0566501855,2.2397149529280452e-4,scott,71541.64531475444,rural
286826.9811448282,366888.7439982408,2.3629315533332004e-4,scott,71541.64531475444,rural
286826.9811448282,377415.43134629604,2.485709881045372e-4,scott,71541.64531475444,rural
286826.9811448282,387942.1186943513,2.6052523004100085e-4,scott,71541.64531475444,rural
286826.9811448282,398468.8060424066,2.718234623753091e-4,scott,71541.64531475444,rural
286826.9811448282,408995.4933904619,2.8209295770794887e-4,scott,71541.64531475444,rural
286826.9811448282,419522.18073851714,2.9093978882949395e-4,scott,71541.64531475444,rural
286826.9811448282,430048.8680865724,2.9797340142481097e-4,scott,71541.64531475444,rural
286826.9811448282,440575.5554346277,3.028343561447757e-4,scott,71541.64531475444,rural
286826.9811448282,451102.242782683,3.0522230814168335e-4,scott,71541.64531475444,rural
286826.9811448282,461628.93013073824,3.049211634164203e-4,scott,71541.64531475444,rural
286826.9811448282,472155.6174787935,3.018187515925278e-4,scott,71541.64531475444,rural
286826.9811448282,482682.3048268488,2.9591917373843354e-4,scott,71541.64531475444,rural
286826.9811448282,493208.9921749041,2.8734701897816477e-4,scott,71541.64531475444,rural
286826.9811448282,503735.67952295934,2.763436614173732e-4,scott,71541.64531475444,rural
286826.9811448282,514262.3668710146,2.6325664899371404e-4,scott,71541.64531475444,rural
286826.9811448282,524789.0542190699,2.485236589923256e-4,scott,71541.64531475444,rural
286826.9811448282,535315.7415671252,2.326526039664851e-4,scott,71541.64531475444,rural
286826.9811448282,545842.4289151805,2.1619930258672158e-4,scott,71541.64531475444,rural
286826.9811448282,556369.1162632357,1.997438180194567e-4,scott,71541.64531475444,rural
286826.9811448282,566895.803611291,1.8386626046781824e-4,scott,71541.64531475444,rural
286826.9811448282,577422.4909593463,1.6912266725383984e-4,scott,71541.64531475444,rural
286826.9811448282,587949.1783074015,1.5602156723353125e-4,scott,71541.64531475444,rural
286826.9811448282,598475.8656554568,1.4500198810654173e-4,scott,71541.64531475444,rural
286826.9811448282,609002.5530035121,1.364138969413931e-4,scott,71541.64531475444,rural
286826.9811448282,619529.2403515674,1.3050226534789844e-4,scott,71541.64531475444,rural
286826.9811448282,630055.9276996227,1.2739601231991464e-4,scott,71541.64531475444,rural
286826.9811448282,640582.6150476779,1.2710292376600656e-4,scott,71541.64531475444,rural
286826.9811448282,651109.3023957332,1.2951125610257154e-4,scott,71541.64531475444,rural
286826.9811448282,661635.9897437885,1.3439814192036593e-4,scott,71541.64531475444,rural
286826.9811448282,672162.6770918437,1.4144422431561018e-4,scott,71541.64531475444,rural
286826.9811448282,682689.364439899,1.5025328528857823e-4,scott,71541.64531475444,rural
286826.9811448282,693216.0517879543,1.6037514253839353e-4,scott,71541.64531475444,rural
286826.9811448282,703742.7391360096,1.7132988162393058e-4,scott,71541.64531475444,rural
286826.9811448282,714269.4264840649,1.8263162254300987e-4,scott,71541.64531475444,rural
286826.9811448282,724796.1138321201,1.9381046810358193e-4,scott,71541.64531475444,rural
286826.9811448282,735322.8011801754,2.044319407045989e-4,scott,71541.64531475444,rural
286826.9811448282,745849.4885282307,2.1411391538434391e-4,scott,71541.64531475444,rural
286826.9811448282,756376.1758762859,2.2254160622562442e-4,scott,71541.64531475444,rural
286826.9811448282,766902.8632243412,2.2948139218647638e-4,scott,71541.64531475444,rural
286826.9811448282,777429.5505723965,2.34794085241328e-4,scott,71541.64531475444,rural
286826.9811448282,787956.2379204518,2.384476684523517e-4,scott,71541.64531475444,rural
286826.9811448282,798482.9252685071,2.4052870421371092e-4,scott,71541.64531475444,rural
286826.9811448282,809009.6126165623,2.412507666457169e-4,scott,71541.64531475444,rural
286826.9811448282,819536.2999646176,2.4095765517702115e-4,scott,71541.64531475444,rural
286826.9811448282,830062.9873126729,2.4011902599860877e-4,scott,71541.64531475444,rural
286826.9811448282,840589.6746607281,2.3931654949651738e-4,scott,71541.64531475444,rural
286826.9811448282,851116.3620087834,2.3921972623556763e-4,scott,71541.64531475444,rural
286826.9811448282,861643.0493568387,2.4055188320286133e-4,scott,71541.64531475444,rural
286826.9811448282,872169.736704894,2.4404833957562423e-4,scott,71541.64531475444,rural
286826.9811448282,882696.4240529493,2.504099756238382e-4,scott,71541.64531475444,rural
286826.9811448282,893223.1114010045,2.602562266358606e-4,scott,71541.64531475444,rural
286826.9811448282,903749.7987490598,2.7408174804450673e-4,scott,71541.64531475444,rural
286826.9811448282,914276.4860971151,2.922206857989339e-4,scott,71541.64531475444,rural
286826.9811448282,924803.1734451703,3.1482176669847377e-4,scott,71541.64531475444,rural
286826.9811448282,935329.8607932256,3.4183646765700463e-4,scott,71541.64531475444,rural
286826.9811448282,945856.5481412809,3.730214823750605e-4,scott,71541.64531475444,rural
286826.9811448282,956383.2354893362,4.0795567201127756e-4,scott,71541.64531475444,rural
286826.9811448282,966909.9228373915,4.460706907009829e-4,scott,71541.64531475444,rural
286826.9811448282,977436.6101854467,4.8669349995276334e-4,scott,71541.64531475444,rural
286826.9811448282,987963.297533502,5.290980029546749e-4,scott,71541.64531475444,rural
286826.9811448282,998489.9848815573,5.725620447498483e-4,scott,71541.64531475444,rural
286826.9811448282,1009016.6722296125,6.164250958298204e-4,scott,71541.64531475444,rural
286826.9811448282,1019543.3595776678,6.601411868840048e-4,scott,71541.64531475444,rural
286826.9811448282,1030070.0469257231,7.03321268848104e-4,scott,71541.64531475444,rural
286826.9811448282,1040596.7342737784,7.457593466183158e-4,scott,71541.64531475444,rural
286826.9811448282,1051123.4216218337,7.874376850008105e-4,scott,71541.64531475444,rural
293953.47328982956,261621.87051768802,1.2705401632478845e-4,scott,71541.64531475444,rural
293953.47328982956,272148.5578657433,1.3481794280713918e-4,scott,71541.64531475444,rural
293953.47328982956,282675.2452137986,1.430967661430371e-4,scott,71541.64531475444,rural
293953.47328982956,293201.93256185384,1.5192492291275425e-4,scott,71541.64531475444,rural
293953.47328982956,303728.6199099091,1.6133311782823656e-4,scott,71541.64531475444,rural
293953.47328982956,314255.3072579644,1.7134319551304937e-4,scott,71541.64531475444,rural
293953.47328982956,324781.9946060197,1.8196115069957686e-4,scott,71541.64531475444,rural
293953.47328982956,335308.68195407494,1.9316835832486077e-4,scott,71541.64531475444,rural
293953.47328982956,345835.3693021302,2.0491149808504413e-4,scott,71541.64531475444,rural
293953.47328982956,356362.0566501855,2.1709213506803927e-4,scott,71541.64531475444,rural
293953.47328982956,366888.7439982408,2.295574103212145e-4,scott,71541.64531475444,rural
293953.47328982956,377415.43134629604,2.4209365886773316e-4,scott,71541.64531475444,rural
293953.47328982956,387942.1186943513,2.5442485900289453e-4,scott,71541.64531475444,rural
293953.47328982956,398468.8060424066,2.662175114926267e-4,scott,71541.64531475444,rural
293953.47328982956,408995.4933904619,2.770928238252644e-4,scott,71541.64531475444,rural
293953.47328982956,419522.18073851714,2.8664602576941806e-4,scott,71541.64531475444,rural
293953.47328982956,430048.8680865724,2.944714720341999e-4,scott,71541.64531475444,rural
293953.47328982956,440575.5554346277,3.0019115827237947e-4,scott,71541.64531475444,rural
293953.47328982956,451102.242782683,3.0348363026230096e-4,scott,71541.64531475444,rural
293953.47328982956,461628.93013073824,3.0411015022887287e-4,scott,71541.64531475444,rural
293953.47328982956,472155.6174787935,3.0193540915434655e-4,scott,71541.64531475444,rural
293953.47328982956,482682.3048268488,2.9694091603448995e-4,scott,71541.64531475444,rural
293953.47328982956,493208.9921749041,2.892302406796065e-4,scott,71541.64531475444,rural
293953.47328982956,503735.67952295934,2.790262976638091e-4,scott,71541.64531475444,rural
293953.47328982956,514262.3668710146,2.6666163807407905e-4,scott,71541.64531475444,rural
293953.47328982956,524789.0542190699,2.525631530341072e-4,scott,71541.64531475444,rural
293953.47328982956,535315.7415671252,2.3723268381367477e-4,scott,71541.64531475444,rural
293953.47328982956,545842.4289151805,2.212248646418999e-4,scott,71541.64531475444,rural
293953.47328982956,556369.1162632357,2.0512323753038754e-4,scott,71541.64531475444,rural
293953.47328982956,566895.803611291,1.8951542077281952e-4,scott,71541.64531475444,rural
293953.47328982956,577422.4909593463,1.7496799253606483e-4,scott,71541.64531475444,rural
293953.47328982956,587949.1783074015,1.6200180848394705e-4,scott,71541.64531475444,rural
293953.47328982956,598475.8656554568,1.5106867431619655e-4,scott,71541.64531475444,rural
293953.47328982956,609002.5530035121,1.425305493703748e-4,scott,71541.64531475444,rural
293953.47328982956,619529.2403515674,1.366426480978672e-4,scott,71541.64531475444,rural
293953.47328982956,630055.9276996227,1.3354182326123743e-4,scott,71541.64531475444,rural
293953.47328982956,640582.6150476779,1.3324138910554377e-4,scott,71541.64531475444,rural
293953.47328982956,651109.3023957332,1.356330654812964e-4,scott,71541.64531475444,rural
293953.47328982956,661635.9897437885,1.404960514247364e-4,scott,71541.64531475444,rural
293953.47328982956,672162.6770918437,1.4751248183951212e-4,scott,71541.64531475444,rural
293953.47328982956,682689.364439899,1.5628783035905586e-4,scott,71541.64531475444,rural
293953.47328982956,693216.0517879543,1.663743435051041e-4,scott,71541.64531475444,rural
293953.47328982956,703742.7391360096,1.7729543940703298e-4,scott,71541.64531475444,rural
293953.47328982956,714269.4264840649,1.8856922467585364e-4,scott,71541.64531475444,rural
293953.47328982956,724796.1138321201,1.997298341935884e-4,scott,71541.64531475444,rural
293953.47328982956,735322.8011801754,2.103460520765348e-4,scott,71541.64531475444,rural
293953.47328982956,745849.4885282307,2.200374359646062e-4,scott,71541.64531475444,rural
293953.47328982956,756376.1758762859,2.2848873003276094e-4,scott,71541.64531475444,rural
293953.47328982956,766902.8632243412,2.3546354014778088e-4,scott,71541.64531475444,rural
293953.47328982956,777429.5505723965,2.408179721908406e-4,scott,71541.64531475444,rural
293953.47328982956,787956.2379204518,2.4451424060251516e-4,scott,71541.64531475444,rural
293953.47328982956,798482.9252685071,2.466333054647109e-4,scott,71541.64531475444,rural
293953.47328982956,809009.6126165623,2.473846547188491e-4,scott,71541.64531475444,rural
293953.47328982956,819536.2999646176,2.471107050995772e-4,scott,71541.64531475444,rural
293953.47328982956,830062.9873126729,2.462831908268717e-4,scott,71541.64531475444,rural
293953.47328982956,840589.6746607281,2.454894566580889e-4,scott,71541.64531475444,rural
293953.47328982956,851116.3620087834,2.454077173692076e-4,scott,71541.64531475444,rural
293953.47328982956,861643.0493568387,2.4677187502647203e-4,scott,71541.64531475444,rural
