hhid,id,grappe,menage,vague,hhweight,hhsize,lat,lon,insecure
324097,4745,324,97,2,567.6509387113715,13,6.94400432053953,1.97089875116944,1
324106,4744,324,106,2,567.6509387113715,1,6.94400432053953,1.97089875116944,1
324106,4745,324,106,2,567.6509387113715,1,6.94400432053953,1.97089875116944,1
324122,4744,324,122,2,567.6509387113715,4,6.94400432053953,1.97089875116944,1
324122,4745,324,122,2,567.6509387113715,4,6.94400432053953,1.97089875116944,1
324130,4744,324,130,2,567.6509387113715,5,6.94400432053953,1.97089875116944,1
324130,4745,324,130,2,567.6509387113715,5,6.94400432053953,1.97089875116944,1
325003,4289,325,3,1,292.44179893051313,2,6.8814586,1.9195914,1
325010,4289,325,10,1,292.44179893051313,1,6.8814586,1.9195914,0
325016,4289,325,16,1,292.44179893051313,2,6.8814586,1.9195914,1
325022,4289,325,22,1,292.44179893051313,2,6.8814586,1.9195914,1
325029,4289,325,29,1,292.44179893051313,5,6.8814586,1.9195914,0
325035,4289,325,35,1,292.44179893051313,3,6.8814586,1.9195914,1
325041,4289,325,41,1,292.44179893051313,3,6.8814586,1.9195914,1
325048,4289,325,48,1,292.44179893051313,1,6.8814586,1.9195914,1
325054,4289,325,54,1,292.44179893051313,2,6.8814586,1.9195914,1
325061,4289,325,61,1,292.44179893051313,2,6.8814586,1.9195914,1
325067,4289,325,67,1,292.44179893051313,2,6.8814586,1.9195914,1
325073,4289,325,73,1,292.44179893051313,7,6.8814586,1.9195914,1
326011,4059,326,11,2,249.1638634165313,4,6.9277103,1.8897145,1
326011,4060,326,11,2,249.1638634165313,4,6.9277103,1.8897145,1
326027,4059,326,27,2,249.1638634165313,5,6.9277103,1.8897145,1
326027,4060,326,27,2,249.1638634165313,5,6.9277103,1.8897145,1
326059,4059,326,59,2,249.1638634165313,1,6.9277103,1.8897145,1
326059,4060,326,59,2,249.1638634165313,1,6.9277103,1.8897145,1
326075,4059,326,75,2,249.1638634165313,5,6.9277103,1.8897145,1
326075,4060,326,75,2,249.1638634165313,5,6.9277103,1.8897145,1
326091,4059,326,91,2,249.1638634165313,1,6.9277103,1.8897145,1
326091,4060,326,91,2,249.1638634165313,1,6.9277103,1.8897145,1
326123,4059,326,123,2,249.1638634165313,7,6.9277103,1.8897145,1
326123,4060,326,123,2,249.1638634165313,7,6.9277103,1.8897145,1
326139,4059,326,139,2,249.1638634165313,6,6.9277103,1.8897145,1
326139,4060,326,139,2,249.1638634165313,6,6.9277103,1.8897145,1
326155,4059,326,155,2,249.1638634165313,7,6.9277103,1.8897145,1
326155,4060,326,155,2,249.1638634165313,7,6.9277103,1.8897145,1
326187,4059,326,187,2,249.1638634165313,2,6.9277103,1.8897145,1
326187,4060,326,187,2,249.1638634165313,2,6.9277103,1.8897145,1
326203,4059,326,203,2,249.1638634165313,5,6.9277103,1.8897145,1
326203,4060,326,203,2,249.1638634165313,5,6.9277103,1.8897145,1
326219,4059,326,219,2,249.1638634165313,3,6.9277103,1.8897145,1
326219,4060,326,219,2,249.1638634165313,3,6.9277103,1.8897145,1
326251,4059,326,251,2,249.1638634165313,4,6.9277103,1.8897145,1
326251,4060,326,251,2,249.1638634165313,4,6.9277103,1.8897145,1
327011,3836,327,11,2,373.90106886109464,4,6.87012710608542,1.8805229756981101,1
327011,3837,327,11,2,373.90106886109464,4,6.87012710608542,1.8805229756981101,1
327026,3836,327,26,2,373.90106886109464,7,6.87012710608542,1.8805229756981101,1
327026,3837,327,26,2,373.90106886109464,7,6.87012710608542,1.8805229756981101,1
327057,3836,327,57,2,373.90106886109464,4,6.87012710608542,1.8805229756981101,1
327057,3837,327,57,2,373.90106886109464,4,6.87012710608542,1.8805229756981101,1
327072,3836,327,72,2,373.90106886109464,3,6.87012710608542,1.8805229756981101,1
327072,3837,327,72,2,373.90106886109464,3,6.87012710608542,1.8805229756981101,1
327087,3836,327,87,2,373.90106886109464,5,6.87012710608542,1.8805229756981101,1
327087,3837,327,87,2,373.90106886109464,5,6.87012710608542,1.8805229756981101,1
327118,3836,327,118,2,373.90106886109464,3,6.87012710608542,1.8805229756981101,1
327118,3837,327,118,2,373.90106886109464,3,6.87012710608542,1.8805229756981101,1
327133,3836,327,133,2,373.90106886109464,7,6.87012710608542,1.8805229756981101,1
327133,3837,327,133,2,373.90106886109464,7,6.87012710608542,1.8805229756981101,1
327148,3836,327,148,2,373.90106886109464,2,6.87012710608542,1.8805229756981101,1
327148,3837,327,148,2,373.90106886109464,2,6.87012710608542,1.8805229756981101,1
327178,3836,327,178,2,373.90106886109464,15,6.87012710608542,1.8805229756981101,1
327178,3837,327,178,2,373.90106886109464,15,6.87012710608542,1.8805229756981101,1
327193,3836,327,193,2,373.90106886109464,2,6.87012710608542,1.8805229756981101,1
327193,3837,327,193,2,373.90106886109464,2,6.87012710608542,1.8805229756981101,1
327209,3836,327,209,2,373.90106886109464,3,6.87012710608542,1.8805229756981101,1
327209,3837,327,209,2,373.90106886109464,3,6.87012710608542,1.8805229756981101,1
327239,3836,327,239,2,373.90106886109464,1,6.87012710608542,1.8805229756981101,1
327239,3837,327,239,2,373.90106886109464,1,6.87012710608542,1.8805229756981101,1
328001,4504,328,1,1,613.9630032448763,3,7.0180547,1.9383917,1
328001,4505,328,1,1,613.9630032448763,3,7.0180547,1.9383917,1
328012,4504,328,12,1,613.9630032448763,2,7.0180547,1.9383917,1
328012,4505,328,12,1,613.9630032448763,2,7.0180547,1.9383917,1
328022,4504,328,22,1,613.9630032448763,5,7.0180547,1.9383917,0
328022,4505,328,22,1,613.9630032448763,5,7.0180547,1.9383917,0
328032,4504,328,32,1,613.9630032448763,6,7.0180547,1.9383917,1
328032,4505,328,32,1,613.9630032448763,6,7.0180547,1.9383917,1
328042,4504,328,42,1,613.9630032448763,2,7.0180547,1.9383917,0
328042,4505,328,42,1,613.9630032448763,2,7.0180547,1.9383917,0
328053,4504,328,53,1,613.9630032448763,5,7.0180547,1.9383917,1
328053,4505,328,53,1,613.9630032448763,5,7.0180547,1.9383917,1
328063,4504,328,63,1,613.9630032448763,4,7.0180547,1.9383917,1
328063,4505,328,63,1,613.9630032448763,4,7.0180547,1.9383917,1
328073,4504,328,73,1,613.9630032448763,4,7.0180547,1.9383917,1
328073,4505,328,73,1,613.9630032448763,4,7.0180547,1.9383917,1
328083,4504,328,83,1,613.9630032448763,3,7.0180547,1.9383917,1
328083,4505,328,83,1,613.9630032448763,3,7.0180547,1.9383917,1
328094,4504,328,94,1,613.9630032448763,5,7.0180547,1.9383917,1
328094,4505,328,94,1,613.9630032448763,5,7.0180547,1.9383917,1
328104,4504,328,104,1,613.9630032448763,6,7.0180547,1.9383917,1
328104,4505,328,104,1,613.9630032448763,6,7.0180547,1.9383917,1
328114,4504,328,114,1,613.9630032448763,4,7.0180547,1.9383917,0
328114,4505,328,114,1,613.9630032448763,4,7.0180547,1.9383917,0
329001,3149,329,1,2,237.59145624797227,6,6.9238905,1.7851495,1
329028,3149,329,28,2,237.59145624797227,7,6.9238905,1.7851495,1
329041,3149,329,41,2,237.59145624797227,6,6.9238905,1.7851495,1
329054,3149,329,54,2,237.59145624797227,3,6.9238905,1.7851495,1
329080,3149,329,80,2,237.59145624797227,4,6.9238905,1.7851495,1
329093,3149,329,93,2,237.59145624797227,4,6.9238905,1.7851495,1
329106,3149,329,106,2,237.59145624797227,6,6.9238905,1.7851495,1
329133,3149,329,133,2,237.59145624797227,6,6.9238905,1.7851495,1
329146,3149,329,146,2,237.59145624797227,4,6.9238905,1.7851495,1
329159,3149,329,159,2,237.59145624797227,5,6.9238905,1.7851495,1
329185,3149,329,185,2,237.59145624797227,5,6.9238905,1.7851495,1
329198,3149,329,198,2,237.59145624797227,5,6.9238905,1.7851495,1
330010,3376,330,10,1,289.7544628983425,4,6.8624797,1.8146632,1
330010,3377,330,10,1,289.7544628983425,4,6.8624797,1.8146632,1
330022,3376,330,22,1,289.7544628983425,6,6.8624797,1.8146632,1
330022,3377,330,22,1,289.7544628983425,6,6.8624797,1.8146632,1
330034,3376,330,34,1,289.7544628983425,6,6.8624797,1.8146632,1
330034,3377,330,34,1,289.7544628983425,6,6.8624797,1.8146632,1
330047,3376,330,47,1,289.7544628983425,4,6.8624797,1.8146632,1
330047,3377,330,47,1,289.7544628983425,4,6.8624797,1.8146632,1
330059,3376,330,59,1,289.7544628983425,1,6.8624797,1.8146632,1
330059,3377,330,59,1,289.7544628983425,1,6.8624797,1.8146632,1
330072,3376,330,72,1,289.7544628983425,1,6.8624797,1.8146632,0
330072,3377,330,72,1,289.7544628983425,1,6.8624797,1.8146632,0
330084,3376,330,84,1,289.7544628983425,2,6.8624797,1.8146632,1
330084,3377,330,84,1,289.7544628983425,2,6.8624797,1.8146632,1
330097,3376,330,97,1,289.7544628983425,3,6.8624797,1.8146632,1
330097,3377,330,97,1,289.7544628983425,3,6.8624797,1.8146632,1
330109,3376,330,109,1,289.7544628983425,4,6.8624797,1.8146632,1
330109,3377,330,109,1,289.7544628983425,4,6.8624797,1.8146632,1
330121,3376,330,121,1,289.7544628983425,9,6.8624797,1.8146632,1
330121,3377,330,121,1,289.7544628983425,9,6.8624797,1.8146632,1
330134,3376,330,134,1,289.7544628983425,4,6.8624797,1.8146632,1
330134,3377,330,134,1,289.7544628983425,4,6.8624797,1.8146632,1
330146,3376,330,146,1,289.7544628983425,3,6.8624797,1.8146632,0
330146,3377,330,146,1,289.7544628983425,3,6.8624797,1.8146632,0
331003,3147,331,3,1,253.08373948246987,8,6.9528698,1.7778077,1
331003,3148,331,3,1,253.08373948246987,8,6.9528698,1.7778077,1
331007,3147,331,7,1,253.08373948246987,6,6.9528698,1.7778077,1
331007,3148,331,7,1,253.08373948246987,6,6.9528698,1.7778077,1
331011,3147,331,11,1,253.08373948246987,4,6.9528698,1.7778077,1
331011,3148,331,11,1,253.08373948246987,4,6.9528698,1.7778077,1
331016,3147,331,16,1,253.08373948246987,4,6.9528698,1.7778077,1
331016,3148,331,16,1,253.08373948246987,4,6.9528698,1.7778077,1
331020,3147,331,20,1,253.08373948246987,6,6.9528698,1.7778077,1
331020,3148,331,20,1,253.08373948246987,6,6.9528698,1.7778077,1
331024,3147,331,24,1,253.08373948246987,2,6.9528698,1.7778077,1
331024,3148,331,24,1,253.08373948246987,2,6.9528698,1.7778077,1
331028,3147,331,28,1,253.08373948246987,1,6.9528698,1.7778077,1
331028,3148,331,28,1,253.08373948246987,1,6.9528698,1.7778077,1
331032,3147,331,32,1,253.08373948246987,3,6.9528698,1.7778077,1
331032,3148,331,32,1,253.08373948246987,3,6.9528698,1.7778077,1
331036,3147,331,36,1,253.08373948246987,7,6.9528698,1.7778077,1
331036,3148,331,36,1,253.08373948246987,7,6.9528698,1.7778077,1
331041,3147,331,41,1,253.08373948246987,1,6.9528698,1.7778077,1
331041,3148,331,41,1,253.08373948246987,1,6.9528698,1.7778077,1
331045,3147,331,45,1,253.08373948246987,3,6.9528698,1.7778077,1
331045,3148,331,45,1,253.08373948246987,3,6.9528698,1.7778077,1
331049,3147,331,49,1,253.08373948246987,5,6.9528698,1.7778077,1
331049,3148,331,49,1,253.08373948246987,5,6.9528698,1.7778077,1
332002,3604,332,2,2,251.44717214771063,5,6.9202313,1.8421529,1
332010,3604,332,10,2,251.44717214771063,6,6.9202313,1.8421529,1
332017,3604,332,17,2,251.44717214771063,7,6.9202313,1.8421529,1
332025,3604,332,25,2,251.44717214771063,6,6.9202313,1.8421529,1
332041,3604,332,41,2,251.44717214771063,4,6.9202313,1.8421529,1
332048,3604,332,48,2,251.44717214771063,7,6.9202313,1.8421529,1
332056,3604,332,56,2,251.44717214771063,10,6.9202313,1.8421529,0
332071,3604,332,71,2,251.44717214771063,4,6.9202313,1.8421529,1
332079,3604,332,79,2,251.44717214771063,8,6.9202313,1.8421529,1
332087,3604,332,87,2,251.44717214771063,3,6.9202313,1.8421529,1
332102,3604,332,102,2,251.44717214771063,2,6.9202313,1.8421529,1
332117,3604,332,117,2,251.44717214771063,5,6.9202313,1.8421529,1
333001,3150,333,1,1,196.7914679890506,5,6.8903109,1.7819407,1
333008,3150,333,8,1,196.7914679890506,4,6.8903109,1.7819407,1
333016,3150,333,16,1,196.7914679890506,1,6.8903109,1.7819407,1
333023,3150,333,23,1,196.7914679890506,5,6.8903109,1.7819407,1
333030,3150,333,30,1,196.7914679890506,6,6.8903109,1.7819407,1
333038,3150,333,38,1,196.7914679890506,7,6.8903109,1.7819407,1
333045,3150,333,45,1,196.7914679890506,3,6.8903109,1.7819407,1
333052,3150,333,52,1,196.7914679890506,4,6.8903109,1.7819407,1
333060,3150,333,60,1,196.7914679890506,1,6.8903109,1.7819407,1
333067,3150,333,67,1,196.7914679890506,3,6.8903109,1.7819407,1
333075,3150,333,75,1,196.7914679890506,1,6.8903109,1.7819407,1
333082,3150,333,82,1,196.7914679890506,4,6.8903109,1.7819407,1
334014,3375,334,14,2,215.37146820063805,6,6.8719685,1.8195515,1
334037,3375,334,37,2,215.37146820063805,2,6.8719685,1.8195515,1
334061,3375,334,61,2,215.37146820063805,4,6.8719685,1.8195515,1
334107,3375,334,107,2,215.37146820063805,3,6.8719685,1.8195515,1
334130,3375,334,130,2,215.37146820063805,4,6.8719685,1.8195515,1
334153,3375,334,153,2,215.37146820063805,6,6.8719685,1.8195515,1
334199,3375,334,199,2,215.37146820063805,8,6.8719685,1.8195515,1
334222,3375,334,222,2,215.37146820063805,4,6.8719685,1.8195515,1
334246,3375,334,246,2,215.37146820063805,7,6.8719685,1.8195515,1
334292,3375,334,292,2,215.37146820063805,5,6.8719685,1.8195515,1
334315,3375,334,315,2,215.37146820063805,2,6.8719685,1.8195515,1
334338,3375,334,338,2,215.37146820063805,3,6.8719685,1.8195515,1
335015,3604,335,15,1,248.58900173142845,3,6.8990547,1.8366015,1
335033,3604,335,33,1,248.58900173142845,2,6.8990547,1.8366015,1
335052,3604,335,52,1,248.58900173142845,1,6.8990547,1.8366015,1
335071,3604,335,71,1,248.58900173142845,7,6.8990547,1.8366015,1
335089,3604,335,89,1,248.58900173142845,2,6.8990547,1.8366015,1
335108,3604,335,108,1,248.58900173142845,7,6.8990547,1.8366015,1
335126,3604,335,126,1,248.58900173142845,5,6.8990547,1.8366015,1
335145,3604,335,145,1,248.58900173142845,3,6.8990547,1.8366015,1
335163,3604,335,163,1,248.58900173142845,2,6.8990547,1.8366015,1
335182,3604,335,182,1,248.58900173142845,8,6.8990547,1.8366015,1
335200,3604,335,200,1,248.58900173142845,4,6.8990547,1.8366015,1
335219,3604,335,219,1,248.58900173142845,2,6.8990547,1.8366015,1
336008,1115,336,8,2,111.04095579338436,7,9.34612307231873,1.43663867376745,0
336023,1115,336,23,2,111.04095579338436,9,9.34612307231873,1.43663867376745,0
336030,1115,336,30,2,111.04095579338436,5,9.34612307231873,1.43663867376745,0
336037,1115,336,37,2,111.04095579338436,9,9.34612307231873,1.43663867376745,1
336052,1115,336,52,2,111.04095579338436,6,9.34612307231873,1.43663867376745,1
336060,1115,336,60,2,111.04095579338436,6,9.34612307231873,1.43663867376745,0
336067,1115,336,67,2,111.04095579338436,11,9.34612307231873,1.43663867376745,1
336082,1115,336,82,2,111.04095579338436,7,9.34612307231873,1.43663867376745,1
336090,1115,336,90,2,111.04095579338436,7,9.34612307231873,1.43663867376745,1
336097,1115,336,97,2,111.04095579338436,10,9.34612307231873,1.43663867376745,1
336112,1115,336,112,2,111.04095579338436,8,9.34612307231873,1.43663867376745,1
336119,1115,336,119,2,111.04095579338436,5,9.34612307231873,1.43663867376745,1
337006,1208,337,6,1,120.40744287970634,3,9.344841,1.4393541,1
337016,1208,337,16,1,120.40744287970634,5,9.344841,1.4393541,1
337026,1208,337,26,1,120.40744287970634,24,9.344841,1.4393541,0
337031,1208,337,31,1,120.40744287970634,3,9.344841,1.4393541,1
337036,1208,337,36,1,120.40744287970634,6,9.344841,1.4393541,0
337041,1208,337,41,1,120.40744287970634,5,9.344841,1.4393541,1
337047,1208,337,47,1,120.40744287970634,7,9.344841,1.4393541,0
337052,1208,337,52,1,120.40744287970634,7,9.344841,1.4393541,0
337057,1208,337,57,1,120.40744287970634,8,9.344841,1.4393541,0
337062,1208,337,62,1,120.40744287970634,6,9.344841,1.4393541,1
337072,1208,337,72,1,120.40744287970634,4,9.344841,1.4393541,1
337082,1208,337,82,1,120.40744287970634,4,9.344841,1.4393541,0
338001,1304,338,1,2,319.9478357886245,6,9.32584775146097,1.47255370393395,1
338024,1304,338,24,2,319.9478357886245,4,9.32584775146097,1.47255370393395,0
338036,1304,338,36,2,319.9478357886245,6,9.32584775146097,1.47255370393395,1
338047,1304,338,47,2,319.9478357886245,9,9.32584775146097,1.47255370393395,0
338071,1304,338,71,2,319.9478357886245,5,9.32584775146097,1.47255370393395,1
338082,1304,338,82,2,319.9478357886245,5,9.32584775146097,1.47255370393395,1
338094,1304,338,94,2,319.9478357886245,6,9.32584775146097,1.47255370393395,1
338117,1304,338,117,2,319.9478357886245,4,9.32584775146097,1.47255370393395,1
338129,1304,338,129,2,319.9478357886245,4,9.32584775146097,1.47255370393395,1
338140,1304,338,140,2,319.9478357886245,4,9.32584775146097,1.47255370393395,1
338164,1304,338,164,2,319.9478357886245,2,9.32584775146097,1.47255370393395,0
338175,1304,338,175,2,319.9478357886245,3,9.32584775146097,1.47255370393395,1
339010,2210,339,10,2,131.21541143331132,6,9.00789253413677,1.66264579631388,0
339022,2210,339,22,2,131.21541143331132,7,9.00789253413677,1.66264579631388,1
339044,2210,339,44,2,131.21541143331132,4,9.00789253413677,1.66264579631388,0
339055,2210,339,55,2,131.21541143331132,4,9.00789253413677,1.66264579631388,1
339067,2210,339,67,2,131.21541143331132,6,9.00789253413677,1.66264579631388,1
339089,2210,339,89,2,131.21541143331132,3,9.00789253413677,1.66264579631388,1
339100,2210,339,100,2,131.21541143331132,6,9.00789253413677,1.66264579631388,1
339112,2210,339,112,2,131.21541143331132,4,9.00789253413677,1.66264579631388,1
339134,2210,339,134,2,131.21541143331132,15,9.00789253413677,1.66264579631388,0
339145,2210,339,145,2,131.21541143331132,9,9.00789253413677,1.66264579631388,0
339157,2210,339,157,2,131.21541143331132,5,9.00789253413677,1.66264579631388,0
339179,2210,339,179,2,131.21541143331132,6,9.00789253413677,1.66264579631388,1
340005,2210,340,5,1,170.79147264664573,7,9.0044816,1.6664944,0
340013,2210,340,13,1,170.79147264664573,5,9.0044816,1.6664944,1
340022,2210,340,22,1,170.79147264664573,5,9.0044816,1.6664944,0
340030,2210,340,30,1,170.79147264664573,5,9.0044816,1.6664944,1
340038,2210,340,38,1,170.79147264664573,10,9.0044816,1.6664944,1
340047,2210,340,47,1,170.79147264664573,5,9.0044816,1.6664944,1
340055,2210,340,55,1,170.79147264664573,4,9.0044816,1.6664944,1
340063,2210,340,63,1,170.79147264664573,6,9.0044816,1.6664944,0
340072,2210,340,72,1,170.79147264664573,10,9.0044816,1.6664944,1
340080,2210,340,80,1,170.79147264664573,3,9.0044816,1.6664944,1
340088,2210,340,88,1,170.79147264664573,3,9.0044816,1.6664944,0
340097,2210,340,97,1,170.79147264664573,5,9.0044816,1.6664944,0
341013,2019,341,13,2,124.51188048023768,12,8.76477178651839,1.64850175380707,1
341023,2019,341,23,2,124.51188048023768,8,8.76477178651839,1.64850175380707,0
341033,2019,341,33,2,124.51188048023768,13,8.76477178651839,1.64850175380707,0
341052,2019,341,52,2,124.51188048023768,8,8.76477178651839,1.64850175380707,1
341061,2019,341,61,2,124.51188048023768,5,8.76477178651839,1.64850175380707,1
341071,2019,341,71,2,124.51188048023768,9,8.76477178651839,1.64850175380707,1
341090,2019,341,90,2,124.51188048023768,7,8.76477178651839,1.64850175380707,1
341099,2019,341,99,2,124.51188048023768,6,8.76477178651839,1.64850175380707,1
341109,2019,341,109,2,124.51188048023768,9,8.76477178651839,1.64850175380707,1
341128,2019,341,128,2,124.51188048023768,3,8.76477178651839,1.64850175380707,1
341138,2019,341,138,2,124.51188048023768,4,8.76477178651839,1.64850175380707,0
341147,2019,341,147,2,124.51188048023768,6,8.76477178651839,1.64850175380707,0
342014,4194,342,14,1,110.67276134363728,6,9.0788534,1.9078429,0
342026,4194,342,26,1,110.67276134363728,3,9.0788534,1.9078429,0
342051,4194,342,51,1,110.67276134363728,6,9.0788534,1.9078429,1
342063,4194,342,63,1,110.67276134363728,5,9.0788534,1.9078429,1
342075,4194,342,75,1,110.67276134363728,4,9.0788534,1.9078429,1
342100,4194,342,100,1,110.67276134363728,4,9.0788534,1.9078429,1
342112,4194,342,112,1,110.67276134363728,12,9.0788534,1.9078429,1
342149,4194,342,149,1,110.67276134363728,5,9.0788534,1.9078429,1
342161,4194,342,161,1,110.67276134363728,7,9.0788534,1.9078429,1
342173,4194,342,173,1,110.67276134363728,7,9.0788534,1.9078429,0
342186,4194,342,186,1,110.67276134363728,7,9.0788534,1.9078429,0
343015,2022,343,15,2,119.93032530042504,13,8.6624393,1.6346515,0
343028,2022,343,28,2,119.93032530042504,10,8.6624393,1.6346515,0
343041,2022,343,41,2,119.93032530042504,5,8.6624393,1.6346515,0
343066,2022,343,66,2,119.93032530042504,5,8.6624393,1.6346515,0
343079,2022,343,79,2,119.93032530042504,8,8.6624393,1.6346515,1
343091,2022,343,91,2,119.93032530042504,3,8.6624393,1.6346515,0
343117,2022,343,117,2,119.93032530042504,5,8.6624393,1.6346515,1
343130,2022,343,130,2,119.93032530042504,5,8.6624393,1.6346515,1
343142,2022,343,142,2,119.93032530042504,9,8.6624393,1.6346515,1
343168,2022,343,168,2,119.93032530042504,10,8.6624393,1.6346515,0
343180,2022,343,180,2,119.93032530042504,8,8.6624393,1.6346515,1
343193,2022,343,193,2,119.93032530042504,8,8.6624393,1.6346515,0
344006,2621,344,6,1,169.48566906678855,9,8.9721416,1.7318882,0
344014,2621,344,14,1,169.48566906678855,5,8.9721416,1.7318882,0
344023,2621,344,23,1,169.48566906678855,6,8.9721416,1.7318882,1
344032,2621,344,32,1,169.48566906678855,6,8.9721416,1.7318882,1
344040,2621,344,40,1,169.48566906678855,3,8.9721416,1.7318882,0
344049,2621,344,49,1,169.48566906678855,5,8.9721416,1.7318882,1
344075,2621,344,75,1,169.48566906678855,8,8.9721416,1.7318882,1
344084,2621,344,84,1,169.48566906678855,12,8.9721416,1.7318882,0
344092,2621,344,92,1,169.48566906678855,9,8.9721416,1.7318882,0
344101,2621,344,101,1,169.48566906678855,15,8.9721416,1.7318882,0
344110,2621,344,110,1,169.48566906678855,6,8.9721416,1.7318882,0
344118,2621,344,118,1,169.48566906678855,5,8.9721416,1.7318882,1
345013,2621,345,13,2,185.97530179776612,3,8.97116085514426,1.72644062899053,1
345040,2621,345,40,2,185.97530179776612,6,8.97116085514426,1.72644062899053,0
345053,2621,345,53,2,185.97530179776612,9,8.97116085514426,1.72644062899053,0
345066,2621,345,66,2,185.97530179776612,7,8.97116085514426,1.72644062899053,0
345093,2621,345,93,2,185.97530179776612,7,8.97116085514426,1.72644062899053,1
345106,2621,345,106,2,185.97530179776612,3,8.97116085514426,1.72644062899053,1
345119,2621,345,119,2,185.97530179776612,6,8.97116085514426,1.72644062899053,1
345146,2621,345,146,2,185.97530179776612,5,8.97116085514426,1.72644062899053,1
345159,2621,345,159,2,185.97530179776612,7,8.97116085514426,1.72644062899053,0
345172,2621,345,172,2,185.97530179776612,4,8.97116085514426,1.72644062899053,1
345199,2621,345,199,2,185.97530179776612,8,8.97116085514426,1.72644062899053,0
345212,2621,345,212,2,185.97530179776612,9,8.97116085514426,1.72644062899053,0
346002,2827,346,2,1,97.48368553235606,7,9.3669283,1.7501663,0
346009,2827,346,9,1,97.48368553235606,11,9.3669283,1.7501663,0
346015,2827,346,15,1,97.48368553235606,4,9.3669283,1.7501663,1
346021,2827,346,21,1,97.48368553235606,8,9.3669283,1.7501663,1
346028,2827,346,28,1,97.48368553235606,6,9.3669283,1.7501663,1
346034,2827,346,34,1,97.48368553235606,5,9.3669283,1.7501663,1
346040,2827,346,40,1,97.48368553235606,2,9.3669283,1.7501663,1
346047,2827,346,47,1,97.48368553235606,4,9.3669283,1.7501663,1
346053,2827,346,53,1,97.48368553235606,8,9.3669283,1.7501663,1
346060,2827,346,60,1,97.48368553235606,16,9.3669283,1.7501663,1
346066,2827,346,66,1,97.48368553235606,4,9.3669283,1.7501663,1
346072,2827,346,72,1,97.48368553235606,6,9.3669283,1.7501663,0
347005,1613,347,5,2,153.3819349890909,4,9.3784291902557,1.56643906608224,0
347011,1613,347,11,2,153.3819349890909,7,9.3784291902557,1.56643906608224,0
347018,1613,347,18,2,153.3819349890909,4,9.3784291902557,1.56643906608224,1
347031,1613,347,31,2,153.3819349890909,5,9.3784291902557,1.56643906608224,1
347037,1613,347,37,2,153.3819349890909,2,9.3784291902557,1.56643906608224,1
347044,1613,347,44,2,153.3819349890909,2,9.3784291902557,1.56643906608224,1
347057,1613,347,57,2,153.3819349890909,5,9.3784291902557,1.56643906608224,1
347063,1613,347,63,2,153.3819349890909,6,9.3784291902557,1.56643906608224,1
347070,1613,347,70,2,153.3819349890909,7,9.3784291902557,1.56643906608224,1
347083,1613,347,83,2,153.3819349890909,6,9.3784291902557,1.56643906608224,1
347089,1613,347,89,2,153.3819349890909,4,9.3784291902557,1.56643906608224,1
347096,1613,347,96,2,153.3819349890909,6,9.3784291902557,1.56643906608224,1
348003,1407,348,3,1,144.5595422444881,9,9.28365107160062,1.50158694013953,0
348007,1407,348,7,1,144.5595422444881,8,9.28365107160062,1.50158694013953,1
348011,1407,348,11,1,144.5595422444881,10,9.28365107160062,1.50158694013953,1
348015,1407,348,15,1,144.5595422444881,4,9.28365107160062,1.50158694013953,1
348019,1407,348,19,1,144.5595422444881,4,9.28365107160062,1.50158694013953,0
348023,1407,348,23,1,144.5595422444881,7,9.28365107160062,1.50158694013953,1
348027,1407,348,27,1,144.5595422444881,6,9.28365107160062,1.50158694013953,0
348031,1407,348,31,1,144.5595422444881,12,9.28365107160062,1.50158694013953,0
348035,1407,348,35,1,144.5595422444881,1,9.28365107160062,1.50158694013953,0
348039,1407,348,39,1,144.5595422444881,6,9.28365107160062,1.50158694013953,1
348043,1407,348,43,1,144.5595422444881,8,9.28365107160062,1.50158694013953,1
348047,1407,348,47,1,144.5595422444881,4,9.28365107160062,1.50158694013953,1
349006,3054,349,6,2,131.15185478981726,10,9.21708136796951,1.77533403038979,0
349015,3054,349,15,2,131.15185478981726,6,9.21708136796951,1.77533403038979,1
349033,3054,349,33,2,131.15185478981726,13,9.21708136796951,1.77533403038979,1
349042,3054,349,42,2,131.15185478981726,9,9.21708136796951,1.77533403038979,0
349051,3054,349,51,2,131.15185478981726,10,9.21708136796951,1.77533403038979,1
349068,3054,349,68,2,131.15185478981726,9,9.21708136796951,1.77533403038979,1
349077,3054,349,77,2,131.15185478981726,6,9.21708136796951,1.77533403038979,1
349086,3054,349,86,2,131.15185478981726,4,9.21708136796951,1.77533403038979,1
349103,3054,349,103,2,131.15185478981726,6,9.21708136796951,1.77533403038979,1
349112,3054,349,112,2,131.15185478981726,8,9.21708136796951,1.77533403038979,1
349121,3054,349,121,2,131.15185478981726,5,9.21708136796951,1.77533403038979,1
349139,3054,349,139,2,131.15185478981726,14,9.21708136796951,1.77533403038979,1
350002,1000,350,2,1,128.7381281305243,11,9.94321716483682,1.39435113407671,1
350015,1000,350,15,1,128.7381281305243,4,9.94321716483682,1.39435113407671,1
350022,1000,350,22,1,128.7381281305243,5,9.94321716483682,1.39435113407671,1
350028,1000,350,28,1,128.7381281305243,5,9.94321716483682,1.39435113407671,1
350035,1000,350,35,1,128.7381281305243,6,9.94321716483682,1.39435113407671,1
350048,1000,350,48,1,128.7381281305243,1,9.94321716483682,1.39435113407671,1
